Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_tested,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_positive,fac_inc_recovered,fac_inc_deaths,sum _staff_testsconducted,sum_inc_partiallyvaccinated,sum_inc_fullyvaccinated,sum_staff_partiallyvaccinated,sum_staff_fullyvaccinated,x18,x19,facility_bjs,fac_state,fac_city,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,sum_inc_firstdoserefusal,sum_inc_seconddoserefusal,state
76,2021-01-04,44193,MD,Dorsey Run Correctional Facility (DRCF),352,49.0,48.0,0.0,1811.0,64.0,61.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
77,2021-01-04,44193,MD,Jessup Correctional Institution (JCI),1174,108.0,96.0,0.0,4574.0,222.0,159.0,2.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
78,2021-01-04,44193,MD,Maryland Correctional Institution - Jessup (MCIJ),548,49.0,46.0,0.0,1632.0,161.0,150.0,0.0,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
79,2021-01-04,44193,MD,Maryland Correctional Facility for Women (MCIW),576,87.0,77.0,0.0,1650.0,48.0,30.0,0.0,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
80,2021-01-04,44193,MD,Patuxent Institution (PATX),583,85.0,75.0,0.0,1800.0,41.0,39.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
81,2021-01-04,44193,MD,Southern MD Pre-Release Unit (SMPRU),46,4.0,3.0,0.0,347.0,0.0,0.0,0.0,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
82,2021-01-04,44193,MD,North Branch Correctional Institution (NBCI),569,140.0,114.0,0.0,3160.0,345.0,310.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
83,2021-01-04,44193,MD,Western Correctional Institution (WCI),797,125.0,109.0,0.0,3366.0,244.0,183.0,3.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
84,2021-01-04,44193,MD,,,,,,,,,,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
85,2021-01-05,44200,MD,Baltimore Central Booking & Intake Center (BCBIC),8236,219.0,185.0,2.0,3637.0,236.0,235.0,0.0,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
86,2021-01-05,44200,MD,Balimore City Correctional Center (BCCC),,36.0,20.0,0.0,1470.0,88.0,18.0,0.0,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
87,2021-01-05,44200,MD,Chesapeake Detention Center (CDF),,52.0,44.0,0.0,1300.0,26.0,26.0,0.0,,,,,,,,,,,401 E. MADISON STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
88,2021-01-05,44200,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,81.0,48.0,0.0,1956.0,85.0,74.0,0.0,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
89,2021-01-05,44200,MD,Metropolitan Transition Center (MTC),,107.0,99.0,0.0,2258.0,128.0,125.0,1.0,,,,,,,,,,,954 FORREST STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
90,2021-01-05,44200,MD,Youth Detention Center (YDC),,15.0,13.0,0.0,370.0,6.0,6.0,0.0,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
91,2021-01-05,44200,MD,Eastern Correctional Institution (ECI),,186.0,168.0,0.0,6952.0,925.0,864.0,0.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
92,2021-01-05,44200,MD,Eastern Pre-Release Unit (EPRU),,2.0,1.0,0.0,244.0,0.0,0.0,0.0,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
93,2021-01-05,44200,MD,Maryland CI - Hagerstown (MCIH),,78.0,64.0,0.0,1876.0,130.0,118.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
94,2021-01-05,44200,MD,Maryland Correctional Training Ctr. (MCTC),,131.0,71.0,0.0,4383.0,165.0,54.0,0.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
95,2021-01-05,44200,MD,Roxbury Correctional Institution (RCI),,80.0,60.0,0.0,2853.0,192.0,188.0,1.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
96,2021-01-05,44200,MD,Central Maryland CF (CMCF),,29.0,27.0,0.0,924.0,113.0,110.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
97,2021-01-05,44200,MD,Dorsey Run Correctional Facility (DRCF),,51.0,48.0,0.0,1826.0,64.0,62.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
98,2021-01-05,44200,MD,Jessup Correctional Institution (JCI),,114.0,98.0,0.0,4845.0,248.0,191.0,2.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
99,2021-01-05,44200,MD,Maryland Correctional Institution - Jessup (MCIJ),,51.0,48.0,0.0,1682.0,162.0,161.0,0.0,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
100,2021-01-05,44200,MD,Maryland Correctional Facility for Women (MCIW),,91.0,82.0,0.0,2263.0,48.0,46.0,0.0,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
101,2021-01-05,44200,MD,Patuxent Institution (PATX),,86.0,77.0,0.0,1897.0,41.0,39.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
102,2021-01-05,44200,MD,Southern MD Pre-Release Unit (SMPRU),,4.0,4.0,0.0,354.0,0.0,0.0,0.0,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
103,2021-01-05,44200,MD,North Branch Correctional Institution (NBCI),,149.0,121.0,0.0,3206.0,350.0,341.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
104,2021-01-05,44200,MD,Western Correctional Institution (WCI),,130.0,114.0,0.0,3471.0,247.0,236.0,3.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
105,2021-01-05,44200,MD,,,,,,,,,,41833,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
106,2021-01-06,44200,MD,Baltimore Central Booking & Intake Center (BCBIC),8236,219.0,185.0,2.0,3637.0,236.0,235.0,0.0,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
107,2021-01-06,44200,MD,Balimore City Correctional Center (BCCC),,36.0,20.0,0.0,1470.0,88.0,18.0,0.0,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
108,2021-01-06,44200,MD,Chesapeake Detention Center (CDF),,52.0,44.0,0.0,1300.0,26.0,26.0,0.0,,,,,,,,,,,401 E. MADISON STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
109,2021-01-06,44200,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,81.0,48.0,0.0,1956.0,85.0,74.0,0.0,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
110,2021-01-06,44200,MD,Metropolitan Transition Center (MTC),,107.0,99.0,0.0,2258.0,128.0,125.0,1.0,,,,,,,,,,,954 FORREST STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
111,2021-01-06,44200,MD,Youth Detention Center (YDC),,15.0,13.0,0.0,370.0,6.0,6.0,0.0,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
112,2021-01-06,44200,MD,Eastern Correctional Institution (ECI),,186.0,168.0,0.0,6952.0,925.0,864.0,0.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
113,2021-01-06,44200,MD,Eastern Pre-Release Unit (EPRU),,2.0,1.0,0.0,244.0,0.0,0.0,0.0,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
114,2021-01-06,44200,MD,Maryland CI - Hagerstown (MCIH),,78.0,64.0,0.0,1876.0,130.0,118.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
115,2021-01-06,44200,MD,Maryland Correctional Training Ctr. (MCTC),,131.0,71.0,0.0,4383.0,165.0,54.0,0.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
116,2021-01-06,44200,MD,Roxbury Correctional Institution (RCI),,80.0,60.0,0.0,2853.0,192.0,188.0,1.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
117,2021-01-06,44200,MD,Central Maryland CF (CMCF),,29.0,27.0,0.0,924.0,113.0,110.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
118,2021-01-06,44200,MD,Dorsey Run Correctional Facility (DRCF),,51.0,48.0,0.0,1826.0,64.0,62.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
119,2021-01-06,44200,MD,Jessup Correctional Institution (JCI),,114.0,98.0,0.0,4845.0,248.0,191.0,2.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
120,2021-01-06,44200,MD,Maryland Correctional Institution - Jessup (MCIJ),,51.0,48.0,0.0,1682.0,162.0,161.0,0.0,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
121,2021-01-06,44200,MD,Maryland Correctional Facility for Women (MCIW),,91.0,82.0,0.0,2263.0,48.0,46.0,0.0,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
122,2021-01-06,44200,MD,Patuxent Institution (PATX),,86.0,77.0,0.0,1897.0,41.0,39.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
123,2021-01-06,44200,MD,Southern MD Pre-Release Unit (SMPRU),,4.0,4.0,0.0,354.0,0.0,0.0,0.0,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
124,2021-01-06,44200,MD,North Branch Correctional Institution (NBCI),,149.0,121.0,0.0,3206.0,350.0,341.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
125,2021-01-06,44200,MD,Western Correctional Institution (WCI),,130.0,114.0,0.0,3471.0,247.0,236.0,3.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
126,2021-01-06,44200,MD,,,,,,,,,,41833,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
127,2021-01-07,44200,MD,Baltimore Central Booking & Intake Center (BCBIC),8236,219.0,185.0,2.0,3637.0,236.0,235.0,0.0,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
128,2021-01-07,44200,MD,Balimore City Correctional Center (BCCC),,36.0,20.0,0.0,1470.0,88.0,18.0,0.0,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
129,2021-01-07,44200,MD,Chesapeake Detention Center (CDF),,52.0,44.0,0.0,1300.0,26.0,26.0,0.0,,,,,,,,,,,401 E. MADISON STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
130,2021-01-07,44200,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,81.0,48.0,0.0,1956.0,85.0,74.0,0.0,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
131,2021-01-07,44200,MD,Metropolitan Transition Center (MTC),,107.0,99.0,0.0,2258.0,128.0,125.0,1.0,,,,,,,,,,,954 FORREST STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
132,2021-01-07,44200,MD,Youth Detention Center (YDC),,15.0,13.0,0.0,370.0,6.0,6.0,0.0,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
133,2021-01-07,44200,MD,Eastern Correctional Institution (ECI),,186.0,168.0,0.0,6952.0,925.0,864.0,0.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
134,2021-01-07,44200,MD,Eastern Pre-Release Unit (EPRU),,2.0,1.0,0.0,244.0,0.0,0.0,0.0,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
135,2021-01-07,44200,MD,Maryland CI - Hagerstown (MCIH),,78.0,64.0,0.0,1876.0,130.0,118.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
136,2021-01-07,44200,MD,Maryland Correctional Training Ctr. (MCTC),,131.0,71.0,0.0,4383.0,165.0,54.0,0.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
137,2021-01-07,44200,MD,Roxbury Correctional Institution (RCI),,80.0,60.0,0.0,2853.0,192.0,188.0,1.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
138,2021-01-07,44200,MD,Central Maryland CF (CMCF),,29.0,27.0,0.0,924.0,113.0,110.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
139,2021-01-07,44200,MD,Dorsey Run Correctional Facility (DRCF),,51.0,48.0,0.0,1826.0,64.0,62.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
140,2021-01-07,44200,MD,Jessup Correctional Institution (JCI),,114.0,98.0,0.0,4845.0,248.0,191.0,2.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
141,2021-01-07,44200,MD,Maryland Correctional Institution - Jessup (MCIJ),,51.0,48.0,0.0,1682.0,162.0,161.0,0.0,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
142,2021-01-07,44200,MD,Maryland Correctional Facility for Women (MCIW),,91.0,82.0,0.0,2263.0,48.0,46.0,0.0,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
143,2021-01-07,44200,MD,Patuxent Institution (PATX),,86.0,77.0,0.0,1897.0,41.0,39.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
144,2021-01-07,44200,MD,Southern MD Pre-Release Unit (SMPRU),,4.0,4.0,0.0,354.0,0.0,0.0,0.0,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
145,2021-01-07,44200,MD,North Branch Correctional Institution (NBCI),,149.0,121.0,0.0,3206.0,350.0,341.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
146,2021-01-07,44200,MD,Western Correctional Institution (WCI),,130.0,114.0,0.0,3471.0,247.0,236.0,3.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
147,2021-01-07,44200,MD,,,,,,,,,,41833,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
148,2021-01-08,44200,MD,Baltimore Central Booking & Intake Center (BCBIC),8236,219.0,185.0,2.0,3637.0,236.0,235.0,0.0,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
149,2021-01-08,44200,MD,Balimore City Correctional Center (BCCC),,36.0,20.0,0.0,1470.0,88.0,18.0,0.0,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
150,2021-01-08,44200,MD,Chesapeake Detention Center (CDF),,52.0,44.0,0.0,1300.0,26.0,26.0,0.0,,,,,,,,,,,401 E. MADISON STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
151,2021-01-08,44200,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,81.0,48.0,0.0,1956.0,85.0,74.0,0.0,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
152,2021-01-08,44200,MD,Metropolitan Transition Center (MTC),,107.0,99.0,0.0,2258.0,128.0,125.0,1.0,,,,,,,,,,,954 FORREST STREET,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
153,2021-01-08,44200,MD,Youth Detention Center (YDC),,15.0,13.0,0.0,370.0,6.0,6.0,0.0,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
154,2021-01-08,44200,MD,Eastern Correctional Institution (ECI),,186.0,168.0,0.0,6952.0,925.0,864.0,0.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
