Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,sum_inc_totalcapacity,sum_inc_deathsadults,sum_inc_deathsjuvenile,sum_inc_populationadult,sum_inc_populationjuvenile,sum_inc_testedadult,sum_inc_testedjuvenile,sum_inc_pendingadult,sum_inc_pendingjuvenile,sum_inc_positiveadult,sum_inc_positivejuvenile,sum_inc_negativeadult,sum_inc_negativejuvenile,sum_inc_refusedadult,sum_inc_refusedjuvenile,sum_staff_positiveadult,sum_staff_positivejuvenile,sum_staff_deathsadult,sum_staff_deathsjuvenile,sum_staff_positive,sum_staff_deaths,sum_inc_adult_vaccinated_dose1,sum_inc_adult_vaccinated_dose2,sum_inc_juvenile_vaccinated_dose1,sum_inc_juvenile_vaccinated_dose2,facility_bjs,fac_state,fac_inc_deaths,fac_address,fac_zip,sum_inc_negative,sum_inc_pending,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_refused,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent_adult,sum_inc_vaccinatedpercent_juvenile,state
63,2021-01-09,44203,ME,,,,,NR,NR,1698.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
64,2021-01-10,1/7/2021,ME,MSP,2895.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1698.0,157.0,1.0,7076.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
65,2021-01-10,1/7/2021,ME,MCC,2480.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1698.0,157.0,1.0,7076.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
66,2021-01-10,1/7/2021,ME,MVCF,708.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1698.0,157.0,1.0,7076.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
67,2021-01-10,1/7/2021,ME,BCF,151.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1698.0,157.0,1.0,7076.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
68,2021-01-10,1/7/2021,ME,Women,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1698.0,157.0,1.0,7076.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
69,2021-01-10,1/7/2021,ME,Long Creek Youth Development Center,359.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1698.0,157.0,1.0,7076.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
70,2021-01-10,44203,ME,,,,,NR,NR,1698.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
71,2021-01-11,1/11/2021,ME,MSP,2898.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1694.0,158.0,1.0,7086.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
72,2021-01-11,1/11/2021,ME,MCC,2484.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1694.0,158.0,1.0,7086.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
73,2021-01-11,1/11/2021,ME,MVCF,709.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1694.0,158.0,1.0,7086.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
74,2021-01-11,1/11/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1694.0,158.0,1.0,7086.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
75,2021-01-11,1/11/2021,ME,Women,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1694.0,158.0,1.0,7086.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
76,2021-01-11,1/11/2021,ME,Long Creek Youth Development Center,359.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1694.0,158.0,1.0,7086.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
77,2021-01-11,44207,ME,,,,,NR,NR,1694.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
78,2021-01-12,1/12/2021,ME,MSP,2899.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1695.0,158.0,1.0,7099.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
79,2021-01-12,1/12/2021,ME,MCC,2494.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1695.0,158.0,1.0,7099.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
80,2021-01-12,1/12/2021,ME,MVCF,711.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1695.0,158.0,1.0,7099.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
81,2021-01-12,1/12/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1695.0,158.0,1.0,7099.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
82,2021-01-12,1/12/2021,ME,Women,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1695.0,158.0,1.0,7099.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
83,2021-01-12,1/12/2021,ME,Long Creek Youth Development Center,359.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1695.0,158.0,1.0,7099.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
84,2021-01-12,44208,ME,,,,,NR,NR,1695.0,28.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
85,2021-01-13,1/13/2021,ME,MSP,2905.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1691.0,158.0,1.0,7110.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
86,2021-01-13,1/13/2021,ME,MCC,2494.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1691.0,158.0,1.0,7110.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
87,2021-01-13,1/13/2021,ME,MVCF,711.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1691.0,158.0,1.0,7110.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
88,2021-01-13,1/13/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1691.0,158.0,1.0,7110.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
89,2021-01-13,1/13/2021,ME,Women,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1691.0,158.0,1.0,7110.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
90,2021-01-13,1/13/2021,ME,Long Creek Youth Development Center,364.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1691.0,158.0,1.0,7110.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
91,2021-01-13,44209,ME,,,,,NR,NR,1691.0,28.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
92,2021-01-14,1/14/2021,ME,MSP,2953.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1691.0,158.0,1.0,7176.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
93,2021-01-14,1/14/2021,ME,MCC,2511.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1691.0,158.0,1.0,7176.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
94,2021-01-14,1/14/2021,ME,MVCF,711.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1691.0,158.0,1.0,7176.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
95,2021-01-14,1/14/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1691.0,158.0,1.0,7176.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
96,2021-01-14,1/14/2021,ME,Women,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1691.0,158.0,1.0,7176.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
97,2021-01-14,1/14/2021,ME,Long Creek Youth Development Center,364.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1691.0,158.0,1.0,7176.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
98,2021-01-14,44210,ME,,,,,NR,NR,1691.0,30.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
99,2021-01-15,1/15/2021,ME,MSP,3012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
100,2021-01-15,1/15/2021,ME,MCC,2517.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
101,2021-01-15,1/15/2021,ME,MVCF,712.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
102,2021-01-15,1/15/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
103,2021-01-15,1/15/2021,ME,Women,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
104,2021-01-15,1/15/2021,ME,Long Creek Youth Development Center,366.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
105,2021-01-15,44211,ME,,,,,NR,NR,1688.0,31.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
106,2021-01-16,1/15/2021,ME,MSP,3012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
107,2021-01-16,1/15/2021,ME,MCC,2517.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
108,2021-01-16,1/15/2021,ME,MVCF,712.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
109,2021-01-16,1/15/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
110,2021-01-16,1/15/2021,ME,Women,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
111,2021-01-16,1/15/2021,ME,Long Creek Youth Development Center,366.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
112,2021-01-16,44211,ME,,,,,NR,NR,1688.0,31.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
113,2021-01-17,1/15/2021,ME,MSP,3012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
114,2021-01-17,1/15/2021,ME,MCC,2517.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
115,2021-01-17,1/15/2021,ME,MVCF,712.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
116,2021-01-17,1/15/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
117,2021-01-17,1/15/2021,ME,Women,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
118,2021-01-17,1/15/2021,ME,Long Creek Youth Development Center,366.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
119,2021-01-17,44211,ME,,,,,NR,NR,1688.0,31.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
120,2021-01-18,1/15/2021,ME,MSP,3012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
121,2021-01-18,1/15/2021,ME,MCC,2517.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE CORRECTIONAL CENTER,ME,0.0,17 MALLISON FALLS ROAD,4062.0,,,1688.0,158.0,1.0,7244.0,,in BJS (matched),Maine,2e+20,MAINE CORRECTIONAL CENTER,17 MALLISON FALLS ROAD,WINDHAM,ME,4062.0,Both males and females,Medium,Less than 50% of the inmates,State authority,560.0,144.0,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
122,2021-01-18,1/15/2021,ME,MVCF,712.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,1.0,"1182 Dover Road, Charleston, Maine 04422",4422.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
123,2021-01-18,1/15/2021,ME,BCF,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"516 Cushing Road, Warren, ME 04864",4864.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
124,2021-01-18,1/15/2021,ME,Women,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"17 Mallison Falls Road, Windham, Maine 040624",40624.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
125,2021-01-18,1/15/2021,ME,Long Creek Youth Development Center,366.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ME,0.0,"675 Westbrook Street South, Portland, ME 04106",4106.0,,,1688.0,158.0,1.0,7244.0,,not in BJS,,,,,,,,,,,,,,,,,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
126,2021-01-18,44211,ME,,,,,NR,NR,1688.0,31.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
127,2021-01-19,1/19/2021,ME,MSP,3012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,MAINE STATE PRISON - WARREN,ME,0.0,807 CUSHING ROAD,4864.0,,,1689.0,158.0,1.0,7258.0,,in BJS (matched),Maine,2e+20,MAINE STATE PRISON - WARREN,807 CUSHING ROAD,WARREN,ME,4864.0,Males only,Super maximum,None,State authority,821.0,,No,No,No,new,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
