Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_positiveonsite,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_active,sum_inc_docearlyrelease,sum_inc_hospitalearlyrelease,sum_inc_localjailsearlyrelease,sum_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_hospital,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,state
89,2021-01-03,,VA,Chesterfield Women’s CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,"7000 Courthouse Road, Chesterfield, VA 23832",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
90,2021-01-03,,VA,Coffeewood Correctional Center,,674.0,1.0,,1.0,,,,,,,,,,,,"12352 Coffeewood Drive, Mitchells, VA 22729",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
91,2021-01-03,,VA,Cold Springs CCAP,,23.0,17.0,,0.0,,,,,,,,,,,,192 Spitler Circle,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
92,2021-01-03,,VA,Cold Springs Correctional Unit 10,,64.0,0.0,,0.0,,,,,,,,,,,,"221 Spitler Circle, Greenville, VA 24440",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
93,2021-01-03,,VA,Deerfield Correctional Center includes Deerfield Work Centers,,837.0,0.0,,19.0,,,,,,,,,,,,"21360 Deerfield Drive, Capron, VA 23829",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
94,2021-01-03,,VA,Dillwyn Correctional Center,,350.0,0.0,,2.0,,,,,,,,,,,,"1522 Prison Road, Dillwyn, VA 23936",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
95,2021-01-03,,VA,Fluvanna Correctional Center for Women,,356.0,53.0,,0.0,,,,,,,,,,,,"144 Prison Lane, Troy, VA 22974",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
96,2021-01-03,,VA,Green Rock Correctional Center,,102.0,0.0,,0.0,,,,,,,,,,,,"475 Green Rock Lane, Chatham, VA 24531",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
97,2021-01-03,,VA,Greensville Correctional Center includes Greensville Work Center,,697.0,1.0,,2.0,,,,,,,,,,,,"901 Corrections Way, Jarratt, VA 23870",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
98,2021-01-03,,VA,Halifax Correctional Unit,,0.0,0.0,,0.0,,,,,,,,,,,,"1200 Farm Road,Halifax, VA 24558",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
99,2021-01-03,,VA,Harrisonburg Mens CCAP,,26.0,0.0,,0.0,,,,,,,,,,,,6624 Beard Woods Lane,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
100,2021-01-03,,VA,Haynesville Correctional Center,,315.0,59.0,,1.0,,,,,,,,,,,,"421 Barnfield Road , Haynesville, VA 22472",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
101,2021-01-03,,VA,Haynesville Correctional Unit 17,,1.0,0.0,,0.0,,,,,,,,,,,,"363 Camp Seventeen Road, Haynesville, VA 22472",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
102,2021-01-03,,VA,Indian Creek Correctional Center,,54.0,0.0,,0.0,,,,,,,,,,,,"801 Sanderson Road, Chesapeake, VA 23328",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
103,2021-01-03,,VA,Keen Mountain Correctional Center,,15.0,0.0,,0.0,,,,,,,,,,,,"State Route 629, Oakwood, VA 24631",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
104,2021-01-03,,VA,Lawrenceville Correctional Center,,98.0,3.0,,1.0,,,,,,,,,,,,"1607 Planters Road, Lawrenceville, VA 23868",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
105,2021-01-03,,VA,Lunenburg Correctional Center,,111.0,40.0,,0.0,,,,,,,,,,,,"690 Falls Road, Victoria, VA 23974",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
106,2021-01-03,,VA,Marion Correctional Treatment Center,,68.0,62.0,,1.0,,,,,,,,,,,,"110 Wright Street, Marion, VA 24354",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
107,2021-01-03,,VA,Nottoway Correctional Center includes Nottoway Work Center,,429.0,102.0,,1.0,,,,,,,,,,,,"2892 Schutt Road, Burkeville, VA 23922",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
108,2021-01-03,,VA,Patrick Henry Correctional Unit,,39.0,39.0,,0.0,,,,,,,,,,,,"18155 A. L. Philpott Highway, Ridgeway, VA 24148",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
109,2021-01-03,,VA,Pocahontas State Correctional Center,,218.0,19.0,,3.0,,,,,,,,,,,,"317 Old Mountain Road, Pocahontas, VA 24635",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
110,2021-01-03,,VA,Red Onion State Prison,,25.0,1.0,,0.0,,,,,,,,,,,,"10800 H. JACK ROSE HIGHWAY, P. O. Box 970",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
111,2021-01-03,,VA,River North Correctional Center,,2.0,0.0,,0.0,,,,,,,,,,,,"329 Dell Brook Lane, Independence, VA 24348",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
112,2021-01-03,,VA,Rustburg Correctional Unit,,0.0,0.0,,0.0,,,,,,,,,,,,"479 Camp Nine Road, Rustburg, VA 24588",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
113,2021-01-03,,VA,St Brides Correctional Center,,416.0,36.0,,0.0,,,,,,,,,,,,"701 Sanderson Road, Chesapeake, VA 23328",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
114,2021-01-03,,VA,Stafford Men’s CCAP,,8.0,0.0,,0.0,,,,,,,,,,,,"384 Eskimo Hill Road, Stafford, VA, 22554",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
115,2021-01-03,,VA,State Farm Correctional Complex,,476.0,114.0,,5.0,,,,,,,,,,,,"3500 Woods Way, State Farm, VA 23160",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
116,2021-01-03,,VA,Sussex I State Prison,,177.0,14.0,,0.0,,,,,,,,,,,,24414 Mussel White Drive,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
117,2021-01-03,,VA,Sussex II State Prison,,76.0,2.0,,1.0,,,,,,,,,,,,24427 MUSSELWHITE DRIVE,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
118,2021-01-03,,VA,Virginia Correctional Center for Women includes State Farm Work Center,,47.0,0.0,,1.0,,,,,,,,,,,,"2841 River Road, Goochland, VA 23063",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
119,2021-01-03,,VA,Wallens Ridge State Prison,,1.0,0.0,,0.0,,,,,,,,,,,,272 DOGWOOD DR,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
120,2021-01-03,,VA,Wise Correctional Unit,,24.0,0.0,,0.0,,,,,,,,,,,,"3602 Bear Lane Coeburn, VA 24230",,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
121,2021-01-04,,VA,Appalachian Mens CCAP,NR,50.0,0.0,0.0,0.0,NR,5.0,,,,,,,,,,"924 CLIFTON ROAD, P. O. Box 2110",24260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
122,2021-01-04,,VA,Augusta Correctional Center,,489.0,116.0,,5.0,,,,,,,,,,,,"1821 Estaline Valley Road, Craigsville, VA 24430",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
123,2021-01-04,,VA,Baskerville Correctional Center,,249.0,0.0,,0.0,,,,,,,,,,,,"4150 Hayes Mill Road ,Baskerville, VA 23915",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
124,2021-01-04,,VA,Bland Correctional Center,,185.0,9.0,,0.0,,,,,,,,,,,,"256 Bland Farm Road, Bland, VA 24315",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
125,2021-01-04,,VA,Brunswick CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,1147 PLANTERS ROAD,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
126,2021-01-04,,VA,Buckingham Correctional Center,,607.0,177.0,,4.0,,,,,,,,,,,,"1349 Correctional Center Road, Dillwyn, VA 23936",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
127,2021-01-04,,VA,Caroline Correctional Unit,,6.0,1.0,,0.0,,,,,,,,,,,,"31285 Camp Road, Hanover, VA 23069",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
128,2021-01-04,,VA,Central Virginia Correctional Unit 13,,57.0,0.0,,0.0,,,,,,,,,,,,"6900 Courthouse Road, Chesterfield, VA 23832",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
129,2021-01-04,,VA,Chesterfield Women’s CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,"7000 Courthouse Road, Chesterfield, VA 23832",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
130,2021-01-04,,VA,Coffeewood Correctional Center,,674.0,1.0,,1.0,,,,,,,,,,,,"12352 Coffeewood Drive, Mitchells, VA 22729",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
131,2021-01-04,,VA,Cold Springs CCAP,,23.0,17.0,,0.0,,,,,,,,,,,,192 Spitler Circle,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
132,2021-01-04,,VA,Cold Springs Correctional Unit 10,,64.0,0.0,,0.0,,,,,,,,,,,,"221 Spitler Circle, Greenville, VA 24440",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
133,2021-01-04,,VA,Deerfield Correctional Center includes Deerfield Work Centers,,837.0,0.0,,19.0,,,,,,,,,,,,"21360 Deerfield Drive, Capron, VA 23829",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
134,2021-01-04,,VA,Dillwyn Correctional Center,,350.0,0.0,,2.0,,,,,,,,,,,,"1522 Prison Road, Dillwyn, VA 23936",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
135,2021-01-04,,VA,Fluvanna Correctional Center for Women,,357.0,54.0,,0.0,,,,,,,,,,,,"144 Prison Lane, Troy, VA 22974",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
136,2021-01-04,,VA,Green Rock Correctional Center,,102.0,0.0,,0.0,,,,,,,,,,,,"475 Green Rock Lane, Chatham, VA 24531",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
137,2021-01-04,,VA,Greensville Correctional Center includes Greensville Work Center,,697.0,1.0,,2.0,,,,,,,,,,,,"901 Corrections Way, Jarratt, VA 23870",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
138,2021-01-04,,VA,Halifax Correctional Unit,,0.0,0.0,,0.0,,,,,,,,,,,,"1200 Farm Road,Halifax, VA 24558",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
139,2021-01-04,,VA,Harrisonburg Mens CCAP,,26.0,0.0,,0.0,,,,,,,,,,,,6624 Beard Woods Lane,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
140,2021-01-04,,VA,Haynesville Correctional Center,,315.0,59.0,,1.0,,,,,,,,,,,,"421 Barnfield Road , Haynesville, VA 22472",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
141,2021-01-04,,VA,Haynesville Correctional Unit 17,,1.0,0.0,,0.0,,,,,,,,,,,,"363 Camp Seventeen Road, Haynesville, VA 22472",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
142,2021-01-04,,VA,Indian Creek Correctional Center,,54.0,0.0,,0.0,,,,,,,,,,,,"801 Sanderson Road, Chesapeake, VA 23328",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
143,2021-01-04,,VA,Keen Mountain Correctional Center,,15.0,0.0,,0.0,,,,,,,,,,,,"State Route 629, Oakwood, VA 24631",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
144,2021-01-04,,VA,Lawrenceville Correctional Center,,98.0,3.0,,1.0,,,,,,,,,,,,"1607 Planters Road, Lawrenceville, VA 23868",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
145,2021-01-04,,VA,Lunenburg Correctional Center,,111.0,40.0,,0.0,,,,,,,,,,,,"690 Falls Road, Victoria, VA 23974",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
146,2021-01-04,,VA,Marion Correctional Treatment Center,,71.0,65.0,,1.0,,,,,,,,,,,,"110 Wright Street, Marion, VA 24354",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
147,2021-01-04,,VA,Nottoway Correctional Center includes Nottoway Work Center,,433.0,74.0,,1.0,,,,,,,,,,,,"2892 Schutt Road, Burkeville, VA 23922",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
148,2021-01-04,,VA,Patrick Henry Correctional Unit,,39.0,39.0,,0.0,,,,,,,,,,,,"18155 A. L. Philpott Highway, Ridgeway, VA 24148",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
149,2021-01-04,,VA,Pocahontas State Correctional Center,,218.0,15.0,,3.0,,,,,,,,,,,,"317 Old Mountain Road, Pocahontas, VA 24635",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
150,2021-01-04,,VA,Red Onion State Prison,,25.0,1.0,,0.0,,,,,,,,,,,,"10800 H. JACK ROSE HIGHWAY, P. O. Box 970",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
151,2021-01-04,,VA,River North Correctional Center,,2.0,0.0,,0.0,,,,,,,,,,,,"329 Dell Brook Lane, Independence, VA 24348",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
152,2021-01-04,,VA,Rustburg Correctional Unit,,0.0,0.0,,0.0,,,,,,,,,,,,"479 Camp Nine Road, Rustburg, VA 24588",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
153,2021-01-04,,VA,St Brides Correctional Center,,422.0,42.0,,0.0,,,,,,,,,,,,"701 Sanderson Road, Chesapeake, VA 23328",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
154,2021-01-04,,VA,Stafford Men’s CCAP,,8.0,0.0,,0.0,,,,,,,,,,,,"384 Eskimo Hill Road, Stafford, VA, 22554",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
155,2021-01-04,,VA,State Farm Correctional Complex,,476.0,95.0,,5.0,,,,,,,,,,,,"3500 Woods Way, State Farm, VA 23160",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
156,2021-01-04,,VA,Sussex I State Prison,,177.0,14.0,,0.0,,,,,,,,,,,,24414 Mussel White Drive,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
157,2021-01-04,,VA,Sussex II State Prison,,76.0,2.0,,1.0,,,,,,,,,,,,24427 MUSSELWHITE DRIVE,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
158,2021-01-04,,VA,Virginia Correctional Center for Women includes State Farm Work Center,,47.0,0.0,,1.0,,,,,,,,,,,,"2841 River Road, Goochland, VA 23063",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
159,2021-01-04,,VA,Wallens Ridge State Prison,,1.0,0.0,,0.0,,,,,,,,,,,,272 DOGWOOD DR,,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
160,2021-01-04,,VA,Wise Correctional Unit,,24.0,0.0,,0.0,,,,,,,,,,,,"3602 Bear Lane Coeburn, VA 24230",,7386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
161,2021-01-05,,VA,Appalachian Mens CCAP,NR,50.0,0.0,0.0,0.0,NR,5.0,,,,,,,,,,"924 CLIFTON ROAD, P. O. Box 2110",24260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
162,2021-01-05,,VA,Augusta Correctional Center,,495.0,122.0,,5.0,,,,,,,,,,,,"1821 Estaline Valley Road, Craigsville, VA 24430",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
163,2021-01-05,,VA,Baskerville Correctional Center,,249.0,0.0,,0.0,,,,,,,,,,,,"4150 Hayes Mill Road ,Baskerville, VA 23915",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
164,2021-01-05,,VA,Bland Correctional Center,,185.0,9.0,,0.0,,,,,,,,,,,,"256 Bland Farm Road, Bland, VA 24315",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
165,2021-01-05,,VA,Brunswick CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,1147 PLANTERS ROAD,,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
166,2021-01-05,,VA,Buckingham Correctional Center,,608.0,177.0,,4.0,,,,,,,,,,,,"1349 Correctional Center Road, Dillwyn, VA 23936",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
167,2021-01-05,,VA,Caroline Correctional Unit,,6.0,0.0,,0.0,,,,,,,,,,,,"31285 Camp Road, Hanover, VA 23069",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
168,2021-01-05,,VA,Central Virginia Correctional Unit 13,,57.0,0.0,,0.0,,,,,,,,,,,,"6900 Courthouse Road, Chesterfield, VA 23832",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
169,2021-01-05,,VA,Chesterfield Women’s CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,"7000 Courthouse Road, Chesterfield, VA 23832",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
170,2021-01-05,,VA,Coffeewood Correctional Center,,674.0,1.0,,1.0,,,,,,,,,,,,"12352 Coffeewood Drive, Mitchells, VA 22729",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
171,2021-01-05,,VA,Cold Springs CCAP,,27.0,22.0,,0.0,,,,,,,,,,,,192 Spitler Circle,,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
172,2021-01-05,,VA,Cold Springs Correctional Unit 10,,64.0,0.0,,0.0,,,,,,,,,,,,"221 Spitler Circle, Greenville, VA 24440",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
173,2021-01-05,,VA,Deerfield Correctional Center includes Deerfield Work Centers,,837.0,0.0,,19.0,,,,,,,,,,,,"21360 Deerfield Drive, Capron, VA 23829",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
174,2021-01-05,,VA,Dillwyn Correctional Center,,350.0,0.0,,2.0,,,,,,,,,,,,"1522 Prison Road, Dillwyn, VA 23936",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
175,2021-01-05,,VA,Fluvanna Correctional Center for Women,,359.0,55.0,,0.0,,,,,,,,,,,,"144 Prison Lane, Troy, VA 22974",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
176,2021-01-05,,VA,Green Rock Correctional Center,,103.0,1.0,,0.0,,,,,,,,,,,,"475 Green Rock Lane, Chatham, VA 24531",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
177,2021-01-05,,VA,Greensville Correctional Center includes Greensville Work Center,,697.0,0.0,,2.0,,,,,,,,,,,,"901 Corrections Way, Jarratt, VA 23870",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
178,2021-01-05,,VA,Halifax Correctional Unit,,0.0,0.0,,0.0,,,,,,,,,,,,"1200 Farm Road,Halifax, VA 24558",,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
179,2021-01-05,,VA,Harrisonburg Mens CCAP,,26.0,0.0,,0.0,,,,,,,,,,,,6624 Beard Woods Lane,,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
