Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_negative,fac_inc_testpending,fac_inc_recovered,fac_inc_deaths,sum_inc_vaccinated,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,facility_bjs,fac_state,fac_inc_testedlocal,fac_inc_testedintake,fac_inc_pending,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,fac_inc_vaccinatedpercent,state
86,2021-01-11,44203,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
87,2021-01-11,44203,UT,Orange Street Community Correctional Center,37.0,12.0,25.0,NR,0.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
88,2021-01-11,44196,UT,,,,,,,,,312.0,238.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
89,2021-01-12,44203,UT,Utah State Prison -- Draper,9864.0,1648.0,8216.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
90,2021-01-12,44203,UT,Central Utah Correctional Facility -- Gunnison,7490.0,980.0,6510.0,NR,599.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
91,2021-01-12,44203,UT,Atherton Community Correctional Center,121.0,14.0,107.0,NR,12.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
92,2021-01-12,44203,UT,Bonneville Community Correctional Center,98.0,12.0,86.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
93,2021-01-12,44203,UT,Fortitude Treatment Center,328.0,43.0,285.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
94,2021-01-12,44203,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
95,2021-01-12,44203,UT,Orange Street Community Correctional Center,37.0,12.0,25.0,NR,0.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
96,2021-01-12,44196,UT,,,,,,,,,312.0,238.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
97,2021-01-13,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
98,2021-01-13,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
99,2021-01-13,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
100,2021-01-13,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
101,2021-01-13,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
102,2021-01-13,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
103,2021-01-13,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
104,2021-01-13,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
105,2021-01-14,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
106,2021-01-14,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
107,2021-01-14,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
108,2021-01-14,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
109,2021-01-14,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
110,2021-01-14,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
111,2021-01-14,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
112,2021-01-14,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
113,2021-01-15,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
114,2021-01-15,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
115,2021-01-15,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
116,2021-01-15,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
117,2021-01-15,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
118,2021-01-15,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
119,2021-01-15,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
120,2021-01-15,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
121,2021-01-16,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
122,2021-01-16,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
123,2021-01-16,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
124,2021-01-16,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
125,2021-01-16,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
126,2021-01-16,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
127,2021-01-16,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
128,2021-01-16,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
129,2021-01-17,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
130,2021-01-17,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
131,2021-01-17,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
132,2021-01-17,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
133,2021-01-17,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
134,2021-01-17,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
135,2021-01-17,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
136,2021-01-17,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
137,2021-01-18,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
138,2021-01-18,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
139,2021-01-18,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
140,2021-01-18,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
141,2021-01-18,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
142,2021-01-18,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
143,2021-01-18,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
144,2021-01-18,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
145,2021-01-19,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
146,2021-01-19,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
147,2021-01-19,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
148,2021-01-19,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
149,2021-01-19,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
150,2021-01-19,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
151,2021-01-19,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
152,2021-01-19,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
153,2021-01-20,44207,UT,Utah State Prison -- Draper,10250.0,1670.0,8580.0,NR,1075.0,12.0,,,,,,,,,,P.O. Box 250,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
154,2021-01-20,44207,UT,Central Utah Correctional Facility -- Gunnison,7798.0,989.0,6809.0,NR,848.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
155,2021-01-20,44207,UT,Atherton Community Correctional Center,145.0,14.0,131.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
156,2021-01-20,44207,UT,Bonneville Community Correctional Center,140.0,12.0,128.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
157,2021-01-20,44207,UT,Fortitude Treatment Center,356.0,52.0,304.0,NR,15.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
158,2021-01-20,44207,UT,Northern Utah Community Correctional Center,372.0,27.0,345.0,NR,22.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
159,2021-01-20,44207,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
160,2021-01-20,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
161,2021-01-21,44216,UT,Utah State Prison -- Draper,10898.0,1684.0,9214.0,NR,1117.0,12.0,,,,,,,,,,P.O. Box 250,,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
162,2021-01-21,44216,UT,Central Utah Correctional Facility -- Gunnison,8083.0,995.0,7088.0,NR,942.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
163,2021-01-21,44216,UT,Atherton Community Correctional Center,166.0,14.0,152.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
164,2021-01-21,44216,UT,Bonneville Community Correctional Center,179.0,12.0,167.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
165,2021-01-21,44216,UT,Fortitude Treatment Center,364.0,57.0,307.0,NR,30.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
166,2021-01-21,44216,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,27.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
167,2021-01-21,44216,UT,Orange Street Community Correctional Center,49.0,12.0,37.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
168,2021-01-21,44207,UT,,,,,,,,,325.0,251.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
169,2021-01-22,44216,UT,Utah State Prison -- Draper,10898.0,1684.0,9214.0,NR,1117.0,12.0,,,,,,,,,,P.O. Box 250,,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
170,2021-01-22,44216,UT,Central Utah Correctional Facility -- Gunnison,8083.0,995.0,7088.0,NR,942.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
171,2021-01-22,44216,UT,Atherton Community Correctional Center,166.0,14.0,152.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
172,2021-01-22,44216,UT,Bonneville Community Correctional Center,179.0,12.0,167.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
173,2021-01-22,44216,UT,Fortitude Treatment Center,364.0,57.0,307.0,NR,30.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,2802.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
