Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_staff_positive,fac_staff_active,fac_inc_vaccinated,fac_inc_vaccinatedweekly,fac_staff_vaccinated,fac_staff_vaccinated_weekly,sum_inc_deaths,sum_staff_deaths,facility_bjs,fac_state,fac_inc_deaths,fac_staff_deaths,fac_inc_recovered,fac_inc_new_positive,fac_staff_recovered,fac_address,fac_zip,sum_inc_positive,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
90,2021-01-09,1/8/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
91,2021-01-10,1/8/2021,KS,El Dorado,NR,934.0,36,215.0,26.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
92,2021-01-10,1/8/2021,KS,Ellsworth,NR,564.0,36,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
93,2021-01-10,1/8/2021,KS,Hutchinson,NR,1355.0,0,240.0,14.0,,,,,3.0,0.0,,,,,,,,500 REFORMATORY RD,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
94,2021-01-10,1/8/2021,KS,Lansing,NR,995.0,3,153.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
95,2021-01-10,1/8/2021,KS,Larned,NR,353.0,0,71.0,2.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
96,2021-01-10,1/8/2021,KS,Norton,NR,764.0,73,121.0,8.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
97,2021-01-10,1/8/2021,KS,Topeka,NR,56.0,3,70.0,7.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
98,2021-01-10,1/8/2021,KS,Winfield,NR,199.0,4,41.0,1.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
99,2021-01-10,1/8/2021,KS,Wichita Work Release,NR,81.0,0,17.0,0.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
100,2021-01-10,1/8/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
101,2021-01-11,1/8/2021,KS,El Dorado,NR,934.0,36,215.0,26.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
102,2021-01-11,1/8/2021,KS,Ellsworth,NR,564.0,36,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
103,2021-01-11,1/8/2021,KS,Hutchinson,NR,1355.0,0,240.0,14.0,,,,,3.0,0.0,,,,,,,,500 REFORMATORY RD,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
104,2021-01-11,1/8/2021,KS,Lansing,NR,995.0,3,153.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
105,2021-01-11,1/8/2021,KS,Larned,NR,353.0,0,71.0,2.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
106,2021-01-11,1/8/2021,KS,Norton,NR,764.0,73,121.0,8.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
107,2021-01-11,1/8/2021,KS,Topeka,NR,56.0,3,70.0,7.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
108,2021-01-11,1/8/2021,KS,Winfield,NR,199.0,4,41.0,1.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
109,2021-01-11,1/8/2021,KS,Wichita Work Release,NR,81.0,0,17.0,0.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
110,2021-01-11,1/8/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5320.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
111,2021-01-12,1/11/2021,KS,El Dorado,NR,935.0,27,219.0,22.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
112,2021-01-12,1/11/2021,KS,Ellsworth,NR,567.0,10,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
113,2021-01-12,1/11/2021,KS,Hutchinson,NR,1355.0,0,240.0,9.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
114,2021-01-12,1/11/2021,KS,Lansing,NR,996.0,3,153.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
115,2021-01-12,1/11/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
116,2021-01-12,1/11/2021,KS,Norton,NR,764.0,73,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
117,2021-01-12,1/11/2021,KS,Topeka,NR,110.0,56,77.0,14.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
118,2021-01-12,1/11/2021,KS,Winfield,NR,200.0,3,43.0,3.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
119,2021-01-12,1/11/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
120,2021-01-12,1/11/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
121,2021-01-13,1/11/2021,KS,El Dorado,NR,935.0,27,219.0,22.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
122,2021-01-13,1/11/2021,KS,Ellsworth,NR,567.0,10,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
123,2021-01-13,1/11/2021,KS,Hutchinson,NR,1355.0,0,240.0,9.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
124,2021-01-13,1/11/2021,KS,Lansing,NR,996.0,3,153.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
125,2021-01-13,1/11/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
126,2021-01-13,1/11/2021,KS,Norton,NR,764.0,73,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
127,2021-01-13,1/11/2021,KS,Topeka,NR,110.0,56,77.0,14.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
128,2021-01-13,1/11/2021,KS,Winfield,NR,200.0,3,43.0,3.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
129,2021-01-13,1/11/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
130,2021-01-13,1/11/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
131,2021-01-14,1/11/2021,KS,El Dorado,NR,935.0,27,219.0,22.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
132,2021-01-14,1/11/2021,KS,Ellsworth,NR,567.0,10,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
133,2021-01-14,1/11/2021,KS,Hutchinson,NR,1355.0,0,240.0,9.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
134,2021-01-14,1/11/2021,KS,Lansing,NR,996.0,3,153.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
135,2021-01-14,1/11/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
136,2021-01-14,1/11/2021,KS,Norton,NR,764.0,73,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
137,2021-01-14,1/11/2021,KS,Topeka,NR,110.0,56,77.0,14.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
138,2021-01-14,1/11/2021,KS,Winfield,NR,200.0,3,43.0,3.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
139,2021-01-14,1/11/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
140,2021-01-14,1/11/2021,KS,KJCC,NR,19.0,0,62.0,5.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5380.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
141,2021-01-15,1/14/2021,KS,El Dorado,NR,936.0,8,224.0,16.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
142,2021-01-15,1/14/2021,KS,Ellsworth,NR,575.0,15,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
143,2021-01-15,1/14/2021,KS,Hutchinson,NR,1358.0,4,244.0,12.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
144,2021-01-15,1/14/2021,KS,Lansing,NR,999.0,4,155.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
145,2021-01-15,1/14/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
146,2021-01-15,1/14/2021,KS,Norton,NR,764.0,22,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
147,2021-01-15,1/14/2021,KS,Topeka,NR,113.0,59,79.0,16.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
148,2021-01-15,1/14/2021,KS,Winfield,NR,209.0,12,44.0,4.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
149,2021-01-15,1/14/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
150,2021-01-15,1/14/2021,KS,KJCC,NR,19.0,0,65.0,4.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
151,2021-01-16,1/14/2021,KS,El Dorado,NR,936.0,8,224.0,16.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
152,2021-01-16,1/14/2021,KS,Ellsworth,NR,575.0,15,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
153,2021-01-16,1/14/2021,KS,Hutchinson,NR,1358.0,4,244.0,12.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
154,2021-01-16,1/14/2021,KS,Lansing,NR,999.0,4,155.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
155,2021-01-16,1/14/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
156,2021-01-16,1/14/2021,KS,Norton,NR,764.0,22,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
157,2021-01-16,1/14/2021,KS,Topeka,NR,113.0,59,79.0,16.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
158,2021-01-16,1/14/2021,KS,Winfield,NR,209.0,12,44.0,4.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
159,2021-01-16,1/14/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
160,2021-01-16,1/14/2021,KS,KJCC,NR,19.0,0,65.0,4.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
161,2021-01-17,1/14/2021,KS,El Dorado,NR,936.0,8,224.0,16.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
162,2021-01-17,1/14/2021,KS,Ellsworth,NR,575.0,15,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
163,2021-01-17,1/14/2021,KS,Hutchinson,NR,1358.0,4,244.0,12.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
164,2021-01-17,1/14/2021,KS,Lansing,NR,999.0,4,155.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
165,2021-01-17,1/14/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
166,2021-01-17,1/14/2021,KS,Norton,NR,764.0,22,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
167,2021-01-17,1/14/2021,KS,Topeka,NR,113.0,59,79.0,16.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
168,2021-01-17,1/14/2021,KS,Winfield,NR,209.0,12,44.0,4.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
169,2021-01-17,1/14/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
170,2021-01-17,1/14/2021,KS,KJCC,NR,19.0,0,65.0,4.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
171,2021-01-18,1/14/2021,KS,El Dorado,NR,936.0,8,224.0,16.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
172,2021-01-18,1/14/2021,KS,Ellsworth,NR,575.0,15,86.0,1.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
173,2021-01-18,1/14/2021,KS,Hutchinson,NR,1358.0,4,244.0,12.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
174,2021-01-18,1/14/2021,KS,Lansing,NR,999.0,4,155.0,5.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
175,2021-01-18,1/14/2021,KS,Larned,NR,353.0,0,71.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
176,2021-01-18,1/14/2021,KS,Norton,NR,764.0,22,124.0,4.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
177,2021-01-18,1/14/2021,KS,Topeka,NR,113.0,59,79.0,16.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
178,2021-01-18,1/14/2021,KS,Winfield,NR,209.0,12,44.0,4.0,,,,,0.0,0.0,,,,,,,,1806 PINECREST CIRCLE,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
179,2021-01-18,1/14/2021,KS,Wichita Work Release,NR,81.0,0,18.0,1.0,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
180,2021-01-18,1/14/2021,KS,KJCC,NR,19.0,0,65.0,4.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
181,2021-01-19,1/14/2021,KS,El Dorado,NR,936.0,8,224.0,16.0,,,,,1.0,1.0,,,,,,,,1737 SE US HWY 54,,5407.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
