Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_active,fac_inc_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_totaltests,fac_inc_quarantined,fac_inc_deaths,facilties_inc_vaccinated,facilties_inc_vaccinatedjuvenile,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_staff_vaccinatedfirstdosejuvenile,sum_staff_vaccinatedseconddosejuvenile,sum_staff_populationcorrectional,sum_staff_populationjuvenile,sum_staff_activecorrectional,sum_staff_activejuvenile,sum_staff_recoveredcorrectional,sum_staff_recoveredjuvenile,sum_staff_positivecorrectional,sum_staff_positivejuvenile,sum_staff_negativecorrectional,sum_staff_negativejuvenile,sum_staff_pendingcorrectional,sum_staff_pendingjuvenile,sum_staff_testedcorrectional,sum_staff_testedjuvenile,sum_staff_quarantinedcorrectional,sum_staff_quarantinedjuvenile,sum_staff_deaths,sum_staff_negative,sum_staff_active,sum_staff_pending,sum_staff_tested,sum_staff_recovered,sum_staff_positive,facility_bjs,fac_state,fac_inc_tested,fac_inc_new_tested,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_popcorrectional,sum_staff_popjuvenile,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
67,2021-01-04,44199,WV,Denmar,123.0,0.0,61.0,61.0,272.0,0.0,333.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
68,2021-01-04,44199,WV,Huttonsville,909.0,0.0,128.0,128.0,1099.0,1.0,1228.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
69,2021-01-04,44199,WV,Lakin,402.0,0.0,0.0,0.0,461.0,0.0,461.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
70,2021-01-04,44199,WV,Martinsburg,66.0,0.0,12.0,12.0,372.0,0.0,384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
71,2021-01-04,44199,WV,Mount Olive,998.0,0.0,195.0,202.0,2248.0,2.0,2452.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
72,2021-01-04,44199,WV,Northern,228.0,0.0,127.0,128.0,310.0,0.0,438.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
73,2021-01-04,44199,WV,Ohio County,20.0,11.0,0.0,11.0,92.0,0.0,103.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
74,2021-01-04,44199,WV,Pruntytown,114.0,0.0,54.0,54.0,365.0,6.0,425.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
75,2021-01-04,44199,WV,Salem,214.0,0.0,0.0,0.0,309.0,0.0,309.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
76,2021-01-04,44199,WV,Saint Marys,399.0,253.0,63.0,319.0,819.0,0.0,1138.0,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
77,2021-01-04,44199,WV,McDowell (contract),360.0,0.0,266.0,266.0,663.0,0.0,929.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
78,2021-01-04,44199,WV,Donald Kuhn,16.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
79,2021-01-04,44199,WV,Gene Spadaro,20.0,0.0,0.0,0.0,46.0,1.0,47.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
80,2021-01-04,44199,WV,J.M. Buckbee,14.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
81,2021-01-04,44199,WV,Kenneth Rubenstein,16.0,0.0,0.0,0.0,45.0,0.0,45.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
82,2021-01-04,44199,WV,Lorrie Yeager,27.0,0.0,1.0,1.0,44.0,1.0,46.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
83,2021-01-04,44199,WV,Robert Shell,17.0,0.0,1.0,1.0,170.0,0.0,171.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
84,2021-01-04,44199,WV,Sam Perdue,15.0,1.0,0.0,1.0,24.0,0.0,25.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
85,2021-01-04,44199,WV,James Morton,17.0,0.0,0.0,0.0,31.0,0.0,31.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
86,2021-01-04,44199,WV,Vicki Douglas,6.0,0.0,0.0,0.0,63.0,0.0,63.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
87,2021-01-04,44199,WV,Mulholland (contract),21.0,0.0,0.0,0.0,58.0,3.0,61.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
88,2021-01-04,44199,WV,,,,,,,,,,,,,,,,,1445.0,433.0,28.0,14.0,293.0,41.0,322.0,55.0,5853.0,1755.0,491.0,145.0,6511.0,1907.0,,,1.0,7608.0,42.0,636.0,8418.0,334.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
89,2021-01-05,44200,WV,Denmar,123.0,0.0,61.0,61.0,272.0,0.0,333.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
90,2021-01-05,44200,WV,Huttonsville,907.0,0.0,128.0,128.0,1100.0,0.0,1228.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
91,2021-01-05,44200,WV,Lakin,401.0,0.0,0.0,0.0,461.0,1.0,462.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
92,2021-01-05,44200,WV,Martinsburg,66.0,0.0,12.0,12.0,372.0,0.0,384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
93,2021-01-05,44200,WV,Mount Olive,997.0,0.0,195.0,202.0,2250.0,5.0,2457.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
94,2021-01-05,44200,WV,Northern,228.0,0.0,127.0,128.0,310.0,0.0,438.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
95,2021-01-05,44200,WV,Ohio County,20.0,11.0,0.0,11.0,92.0,9.0,112.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
96,2021-01-05,44200,WV,Pruntytown,114.0,0.0,54.0,54.0,365.0,6.0,425.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
97,2021-01-05,44200,WV,Salem,214.0,0.0,0.0,0.0,309.0,0.0,309.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
98,2021-01-05,44200,WV,Saint Marys,397.0,61.0,255.0,319.0,819.0,22.0,1160.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
99,2021-01-05,44200,WV,McDowell (contract),356.0,0.0,266.0,266.0,663.0,0.0,929.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
100,2021-01-05,44200,WV,Donald Kuhn,18.0,0.0,0.0,0.0,40.0,0.0,40.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
101,2021-01-05,44200,WV,Gene Spadaro,21.0,0.0,0.0,0.0,46.0,1.0,47.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
102,2021-01-05,44200,WV,J.M. Buckbee,14.0,1.0,0.0,1.0,40.0,0.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
103,2021-01-05,44200,WV,Kenneth Rubenstein,16.0,0.0,0.0,0.0,45.0,0.0,45.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
104,2021-01-05,44200,WV,Lorrie Yeager,32.0,0.0,1.0,1.0,45.0,0.0,46.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
105,2021-01-05,44200,WV,Robert Shell,19.0,0.0,1.0,1.0,170.0,0.0,171.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
106,2021-01-05,44200,WV,Sam Perdue,15.0,1.0,0.0,1.0,24.0,3.0,28.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
107,2021-01-05,44200,WV,James Morton,17.0,0.0,0.0,0.0,31.0,0.0,31.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
108,2021-01-05,44200,WV,Vicki Douglas,8.0,0.0,0.0,0.0,63.0,1.0,64.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
109,2021-01-05,44200,WV,Mulholland (contract),21.0,0.0,0.0,0.0,58.0,3.0,61.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
110,2021-01-05,44200,WV,,,,,,,,,,,,,,,,,1445.0,433.0,28.0,9.0,297.0,50.0,326.0,59.0,5886.0,1756.0,477.0,145.0,6531.0,1908.0,,,1.0,7642.0,37.0,622.0,8439.0,347.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
111,2021-01-06,44201,WV,Denmar,123.0,0.0,61.0,61.0,272.0,0.0,333.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
112,2021-01-06,44201,WV,Huttonsville,909.0,0.0,128.0,128.0,1100.0,0.0,1228.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
113,2021-01-06,44201,WV,Lakin,400.0,0.0,0.0,0.0,461.0,1.0,462.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
114,2021-01-06,44201,WV,Martinsburg,66.0,0.0,12.0,12.0,372.0,0.0,384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
115,2021-01-06,44201,WV,Mount Olive,996.0,0.0,195.0,202.0,2253.0,7.0,2462.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
116,2021-01-06,44201,WV,Northern,228.0,0.0,127.0,128.0,310.0,0.0,438.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
117,2021-01-06,44201,WV,Ohio County,20.0,11.0,0.0,11.0,92.0,9.0,112.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
118,2021-01-06,44201,WV,Pruntytown,111.0,0.0,54.0,54.0,371.0,0.0,425.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
119,2021-01-06,44201,WV,Salem,214.0,0.0,0.0,0.0,309.0,0.0,309.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
120,2021-01-06,44201,WV,Saint Marys,396.0,56.0,259.0,319.0,819.0,81.0,1219.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
121,2021-01-06,44201,WV,McDowell (contract),356.0,0.0,266.0,266.0,663.0,0.0,929.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
122,2021-01-06,44201,WV,Donald Kuhn,21.0,0.0,0.0,0.0,40.0,0.0,40.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
123,2021-01-06,44201,WV,Gene Spadaro,22.0,0.0,0.0,0.0,46.0,1.0,47.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
124,2021-01-06,44201,WV,J.M. Buckbee,14.0,1.0,0.0,1.0,40.0,0.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
125,2021-01-06,44201,WV,Kenneth Rubenstein,17.0,0.0,0.0,0.0,45.0,0.0,45.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
126,2021-01-06,44201,WV,Lorrie Yeager,28.0,0.0,1.0,1.0,45.0,3.0,49.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
127,2021-01-06,44201,WV,Robert Shell,19.0,0.0,1.0,1.0,170.0,0.0,171.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
128,2021-01-06,44201,WV,Sam Perdue,15.0,1.0,0.0,1.0,24.0,3.0,28.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
129,2021-01-06,44201,WV,James Morton,19.0,0.0,0.0,0.0,31.0,0.0,31.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
130,2021-01-06,44201,WV,Vicki Douglas,7.0,0.0,1.0,1.0,62.0,1.0,64.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
131,2021-01-06,44201,WV,Mulholland (contract),18.0,0.0,0.0,0.0,58.0,3.0,61.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
132,2021-01-06,44201,WV,,,,,,,,,,,,,,,,,1449.0,428.0,30.0,8.0,301.0,53.0,332.0,61.0,5932.0,1790.0,499.0,131.0,6603.0,1930.0,,,1.0,7722.0,38.0,630.0,8533.0,354.0,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
133,2021-01-07,44202,WV,Denmar,123.0,0.0,61.0,61.0,272.0,0.0,333.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
134,2021-01-07,44202,WV,Huttonsville,907.0,0.0,128.0,128.0,1100.0,0.0,1228.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
135,2021-01-07,44202,WV,Lakin,400.0,0.0,0.0,0.0,462.0,1.0,463.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
136,2021-01-07,44202,WV,Martinsburg,66.0,0.0,12.0,12.0,372.0,0.0,384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
137,2021-01-07,44202,WV,Mount Olive,996.0,0.0,195.0,202.0,2258.0,3.0,2463.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1203.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
