Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,sum_staff_vaccinations,sum_inc_tested,sum_inc_positive,sum_inc_positiveremand,sum_inc_positivegeneral,sum_inc_negative,sum_inc_pending,sum_inc_deaths,sum_staff_positive,sum_staff_deaths,fac_address,fac_state,match,oldnew,fac_inc_vaccinated,fac_inc_population,state
116,2021-03-10,3/8/2021,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
117,2021-03-10,3/8/2021,AK,YUKON-KUSKOKWIM CC,172,139,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
118,2021-03-10,3/8/2021,AK,,,,NR,25480.0,2330.0,237.0,2093.0,22224.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
119,2021-03-11,3/8/2021,AK,ANCHORAGE CC,296,6,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
120,2021-03-11,3/8/21,AK,ANVIL MTN CC,0,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
121,2021-03-11,3/8/21,AK,FAIRBANKS CC,5,0,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
122,2021-03-11,3/8/21,AK,GOOSE CREEK CC,720,19,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
123,2021-03-11,3/8/21,AK,HILAND MTN CC,109,5,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
124,2021-03-11,3/8/21,AK,KETCHIKAN CC,0,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
125,2021-03-11,3/8/21,AK,LEMON CREEK CC,16,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
126,2021-03-11,3/8/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
127,2021-03-11,3/8/21,AK,PT. MACKENZIE CF,44,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
128,2021-03-11,3/8/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
129,2021-03-11,3/8/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
130,2021-03-11,3/8/21,AK,YUKON-KUSKOKWIM CC,172,139,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
131,2021-03-11,3/8/21,,,,,NR,25480.0,2330.0,237.0,2093.0,22224.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
132,2021-03-12,3/8/21,AK,ANCHORAGE CC,296,6,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
133,2021-03-12,3/8/21,AK,ANVIL MTN CC,0,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
134,2021-03-12,3/8/21,AK,FAIRBANKS CC,5,0,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
135,2021-03-12,3/8/21,AK,GOOSE CREEK CC,720,19,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
136,2021-03-12,3/8/21,AK,HILAND MTN CC,109,5,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
137,2021-03-12,3/8/21,AK,KETCHIKAN CC,0,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
138,2021-03-12,3/8/21,AK,LEMON CREEK CC,16,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
139,2021-03-12,3/8/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
140,2021-03-12,3/8/21,AK,PT. MACKENZIE CF,44,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
141,2021-03-12,3/8/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
142,2021-03-12,3/8/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
143,2021-03-12,3/8/21,AK,YUKON-KUSKOKWIM CC,172,139,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
144,2021-03-12,3/8/21,AK,,,,,25480.0,2330.0,237.0,2093.0,22224.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
145,2021-03-13,3/12/21,AK,ANCHORAGE CC,329,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
146,2021-03-13,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
147,2021-03-13,3/12/21,AK,FAIRBANKS CC,19,2,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
148,2021-03-13,3/12/21,AK,GOOSE CREEK CC,733,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
149,2021-03-13,3/12/21,AK,HILAND MTN CC,110,4,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
150,2021-03-13,3/12/21,AK,KETCHIKAN CC,12,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
151,2021-03-13,3/12/21,AK,LEMON CREEK CC,18,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
152,2021-03-13,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
153,2021-03-13,3/12/21,AK,PT. MACKENZIE CF,48,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
154,2021-03-13,3/12/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
155,2021-03-13,3/12/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
156,2021-03-13,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
157,2021-03-13,3/12/21,AK,,,,,26151.0,2268.0,138.0,2130.0,22855.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
158,2021-03-14,3/12/21,AK,ANCHORAGE CC,329,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
159,2021-03-14,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
160,2021-03-14,3/12/21,AK,FAIRBANKS CC,19,2,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
161,2021-03-14,3/12/21,AK,GOOSE CREEK CC,733,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
162,2021-03-14,3/12/21,AK,HILAND MTN CC,110,4,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
163,2021-03-14,3/12/21,AK,KETCHIKAN CC,12,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
164,2021-03-14,3/12/21,AK,LEMON CREEK CC,18,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
165,2021-03-14,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
166,2021-03-14,3/12/21,AK,PT. MACKENZIE CF,48,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
167,2021-03-14,3/12/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
168,2021-03-14,3/12/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
169,2021-03-14,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
170,2021-03-14,3/12/21,AK,,,,,26151.0,2268.0,138.0,2130.0,22855.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
171,2021-03-15,3/12/21,AK,ANCHORAGE CC,329,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
172,2021-03-15,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
173,2021-03-15,3/12/21,AK,FAIRBANKS CC,19,2,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
174,2021-03-15,3/12/21,AK,GOOSE CREEK CC,733,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
175,2021-03-15,3/12/21,AK,HILAND MTN CC,110,4,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
176,2021-03-15,3/12/21,AK,KETCHIKAN CC,12,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
177,2021-03-15,3/12/21,AK,LEMON CREEK CC,18,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
178,2021-03-15,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
179,2021-03-15,3/12/21,AK,PT. MACKENZIE CF,48,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
180,2021-03-15,3/12/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
181,2021-03-15,3/12/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
182,2021-03-15,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
183,2021-03-15,3/12/21,AK,,,,,26151.0,2268.0,138.0,2130.0,22855.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
184,2021-03-16,3/12/21,AK,ANCHORAGE CC,329,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
185,2021-03-16,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
186,2021-03-16,3/12/21,AK,FAIRBANKS CC,19,2,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
187,2021-03-16,3/12/21,AK,GOOSE CREEK CC,733,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
188,2021-03-16,3/12/21,AK,HILAND MTN CC,110,4,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
189,2021-03-16,3/12/21,AK,KETCHIKAN CC,12,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
190,2021-03-16,3/12/21,AK,LEMON CREEK CC,18,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
191,2021-03-16,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
192,2021-03-16,3/12/21,AK,PT. MACKENZIE CF,48,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
193,2021-03-16,3/12/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
194,2021-03-16,3/12/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
195,2021-03-16,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
196,2021-03-16,3/12/21,AK,,,,,26151.0,2268.0,138.0,2130.0,22855.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
197,2021-03-17,3/12/21,AK,ANCHORAGE CC,329,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
198,2021-03-17,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
199,2021-03-17,3/12/21,AK,FAIRBANKS CC,19,2,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
200,2021-03-17,3/12/21,AK,GOOSE CREEK CC,733,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
201,2021-03-17,3/12/21,AK,HILAND MTN CC,110,4,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
202,2021-03-17,3/12/21,AK,KETCHIKAN CC,12,0,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
203,2021-03-17,3/12/21,AK,LEMON CREEK CC,18,7,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
204,2021-03-17,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
205,2021-03-17,3/12/21,AK,PT. MACKENZIE CF,48,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
206,2021-03-17,3/12/21,AK,SPRING CREEK CC,59,56,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
207,2021-03-17,3/12/21,AK,WILDWOOD CC,18,0,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
208,2021-03-17,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
209,2021-03-17,3/12/21,AK,,,,,26151.0,2268.0,138.0,2130.0,22855.0,365.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
210,2021-03-18,3/12/21,AK,ANCHORAGE CC,330,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
211,2021-03-18,3/12/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
212,2021-03-18,3/12/21,AK,FAIRBANKS CC,94,77,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
213,2021-03-18,3/12/21,AK,GOOSE CREEK CC,742,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
214,2021-03-18,3/12/21,AK,HILAND MTN CC,110,3,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
215,2021-03-18,3/12/21,AK,KETCHIKAN CC,25,12,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
216,2021-03-18,3/12/21,AK,LEMON CREEK CC,70,10,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
217,2021-03-18,3/12/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
218,2021-03-18,3/12/21,AK,PT. MACKENZIE CF,49,0,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
219,2021-03-18,3/12/21,AK,SPRING CREEK CC,58,57,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
220,2021-03-18,3/12/21,AK,WILDWOOD CC,183,11,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
221,2021-03-18,3/12/21,AK,YUKON-KUSKOKWIM CC,172,239,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
222,2021-03-18,3/12/21,AK,,,,,26656.0,2380.0,239.0,2141.0,23310.0,403.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
223,2021-03-19,3/18/21,AK,ANCHORAGE CC,330,5,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
224,2021-03-19,3/18/21,AK,ANVIL MTN CC,59,0,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
225,2021-03-19,3/18/21,AK,FAIRBANKS CC,94,77,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
226,2021-03-19,3/18/21,AK,GOOSE CREEK CC,742,13,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
227,2021-03-19,3/18/21,AK,HILAND MTN CC,110,3,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
228,2021-03-19,3/18/21,AK,KETCHIKAN CC,25,12,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
229,2021-03-19,3/18/21,AK,LEMON CREEK CC,70,10,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
230,2021-03-19,3/18/21,AK,MATSU PRETRIAL,33,1,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
