Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positivephase3,fac_inc_deathsphase3,fac_staff_positivephase3,fac_inc_positivephase2,fac_inc_deathsphase2,fac_staff_positivephase2,fac_inc_positivephase1,fac_inc_deathsphase1,fac_staff_positivephase1,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_staff_positive,fac_staff_deaths,sum_inc_tested,sum_inc_positive,sum_inc_deaths,sum_inc_vaccinedoses,sum_staff_tested,sum_staff_positive,sum_staff_vaccinedoses,facility_bjs,fac_state,fac_address,fac_zip,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_changeclosemth,bjs_fac_changecloseyr,bjs_fac_notes,state
74,2021-01-03,1/2/2021,NJ,Kintock Bridgeton 1,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"4 South Industrial Blvd., Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
75,2021-01-03,1/2/2021,NJ,Kintock Bridgeton 2,1,0,NR,0.0,0.0,NR,14.0,0.0,NR,NR,15.0,0.0,,NR,,3620.0,,,,,,,,"3 West Industrial Boulevard, Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
76,2021-01-03,1/2/2021,NJ,Kintock Newark,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"50 Fenwick Street, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
77,2021-01-03,1/2/2021,NJ,The Harbor House,1,0,NR,3.0,0.0,NR,5.0,0.0,NR,NR,9.0,0.0,,NR,,3620.0,,,,,,,,"300 Frelinghuysen Avenue, Newark,  New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
78,2021-01-03,1/2/2021,NJ,Tully House,1,0,NR,1.0,0.0,NR,6.0,0.0,NR,NR,8.0,0.0,,NR,,3620.0,,,,,,,,"28 Peerless Place, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
79,2021-01-04,1/3/2021,NJ,Adult Diagnostic and Treatment Center,9,0,37,8.0,0.0,4,384.0,14.0,76,NR,401.0,14.0,117,NR,,3620.0,,,,,,,,8 PRODUCTION WAY,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
80,2021-01-04,1/3/2021,NJ,Bayside State Prison,38,0,53,5.0,0.0,4,80.0,0.0,7,NR,123.0,0.0,64,NR,,3620.0,,,,,,,,4293 Route 47,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
81,2021-01-04,1/3/2021,NJ,Central Reception and Assignment Facility,180,0,39,7.0,0.0,5,162.0,2.0,81,NR,349.0,2.0,125,NR,,3620.0,,,,,,,,"STUYVESANT AVENUE, PO Box 7450",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
82,2021-01-04,1/3/2021,NJ,East Jersey State Prison,15,0,44,7.0,0.0,3,168.0,8.0,104,NR,190.0,8.0,151,NR,,3620.0,,,,,,,,1100 Rahway Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
83,2021-01-04,1/3/2021,NJ,Edna Mahan Correctional Facility for Women,7,0,26,6.0,0.0,0,115.0,2.0,87,NR,128.0,2.0,113,NR,,3620.0,,,,,,,,"30 County Route 513 Clinton, New Jersey 08809",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
84,2021-01-04,1/3/2021,NJ,Garden State Youth Correctional Facility,33,0,58,12.0,0.0,8,389.0,1.0,42,NR,434.0,1.0,108,NR,,3620.0,,,,,,,,"55 Hogback Rd, Crosswicks, NJ 08515",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
85,2021-01-04,1/3/2021,NJ,Mid-State Correctional Facility,0,0,16,4.0,0.0,2,76.0,1.0,76,NR,80.0,1.0,94,NR,,3620.0,,,,,,,,"Range Road Wrightstown, NJ, 08562",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
86,2021-01-04,1/3/2021,NJ,New Jersey State Prison,37,0,84,9.0,0.0,3,151.0,6.0,93,NR,197.0,6.0,180,NR,,3620.0,,,,,,,,"THIRD & FEDERAL STREETS, PO Box 861",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
87,2021-01-04,1/3/2021,NJ,Northern State Prison,48,0,71,16.0,0.0,11,210.0,10.0,154,NR,274.0,10.0,236,NR,,3620.0,,,,,,,,168 FRONTAGE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
88,2021-01-04,1/3/2021,NJ,South Woods State Prison,166,0,107,23.0,0.0,13,692.0,7.0,46,NR,881.0,7.0,166,NR,,3620.0,,,,,,,,215 S BURLINGTON ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
89,2021-01-04,1/3/2021,NJ,Southern State Correctional Facility,55,0,39,9.0,0.0,5,154.0,0.0,81,NR,218.0,0.0,125,NR,,3620.0,,,,,,,,"4295 N Delsea Dr, Delmont, NJ 08314",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
90,2021-01-04,1/3/2021,NJ,William H. Fauver Youth Correctional Facility,17,0,49,2.0,0.0,6,196.0,0.0,39,NR,215.0,0.0,94,NR,,3620.0,,,,,,,,"31 Petticoat Ln, Annandale, NJ 08801",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
91,2021-01-04,1/3/2021,NJ,Bo Robinson Assessment and Treatment,3,0,NR,2.0,0.0,NR,47.0,1.0,NR,NR,52.0,1.0,,NR,,3620.0,,,,,,,,"377 Enterprise Ave. Trenton,NJ 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
92,2021-01-04,1/3/2021,NJ,Clinton House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"21 North Clinton Avenue Trenton, New Jersey 08609",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
93,2021-01-04,1/3/2021,NJ,Columbus House,0,0,NR,0.0,0.0,NR,6.0,0.0,NR,NR,6.0,0.0,,NR,,3620.0,,,,,,,,"377 Enterprise Way, Trenton, New Jersey 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
94,2021-01-04,1/3/2021,NJ,"CURA, Inc.",0,0,NR,1.0,0.0,NR,0.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,53 Spruce Street Newark New Jersey 07101,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
95,2021-01-04,1/3/2021,NJ,Fenwick House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"369-317 Market Street, Paterson, New Jersey 07501",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
96,2021-01-04,1/3/2021,NJ,Fletcher House,0,0,NR,0.0,0.0,NR,1.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,"517-5219 Penn Street, Camden, New Jersey 08102",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
97,2021-01-04,1/3/2021,NJ,Garrett House,0,0,NR,1.0,0.0,NR,3.0,0.0,NR,NR,4.0,0.0,,NR,,3620.0,,,,,,,,"509 Cooper Street, Camden, New Jersey 08101",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
98,2021-01-04,1/3/2021,NJ,Hope Hall,0,0,NR,1.0,0.0,NR,12.0,0.0,NR,NR,13.0,0.0,,NR,,3620.0,,,,,,,,"676 Fairview St., Camden, New Jersey 08104",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
99,2021-01-04,1/3/2021,NJ,James A. Hemm House,0,0,NR,0.0,0.0,NR,1.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,"743 Martin Luther King Boulevard, Newark, NJ 07103",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
100,2021-01-04,1/3/2021,NJ,Kintock Bridgeton 1,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"4 South Industrial Blvd., Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
101,2021-01-04,1/3/2021,NJ,Kintock Bridgeton 2,1,0,NR,0.0,0.0,NR,14.0,0.0,NR,NR,15.0,0.0,,NR,,3620.0,,,,,,,,"3 West Industrial Boulevard, Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
102,2021-01-04,1/3/2021,NJ,Kintock Newark,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"50 Fenwick Street, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
103,2021-01-04,1/3/2021,NJ,The Harbor House,1,0,NR,3.0,0.0,NR,5.0,0.0,NR,NR,9.0,0.0,,NR,,3620.0,,,,,,,,"300 Frelinghuysen Avenue, Newark,  New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
104,2021-01-04,1/3/2021,NJ,Tully House,1,0,NR,1.0,0.0,NR,6.0,0.0,NR,NR,8.0,0.0,,NR,,3620.0,,,,,,,,"28 Peerless Place, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
105,2021-01-05,1/4/2021,NJ,Adult Diagnostic and Treatment Center,9,0,37,8.0,0.0,4,384.0,14.0,76,NR,401.0,14.0,117,NR,,3620.0,,,,,,,,8 PRODUCTION WAY,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
106,2021-01-05,1/4/2021,NJ,Bayside State Prison,38,0,53,5.0,0.0,4,80.0,0.0,7,NR,123.0,0.0,64,NR,,3620.0,,,,,,,,4293 Route 47,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
107,2021-01-05,1/4/2021,NJ,Central Reception and Assignment Facility,180,0,39,7.0,0.0,5,162.0,2.0,81,NR,349.0,2.0,125,NR,,3620.0,,,,,,,,"STUYVESANT AVENUE, PO Box 7450",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
108,2021-01-05,1/4/2021,NJ,East Jersey State Prison,15,0,44,7.0,0.0,3,168.0,8.0,104,NR,190.0,8.0,151,NR,,3620.0,,,,,,,,1100 Rahway Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
109,2021-01-05,1/4/2021,NJ,Edna Mahan Correctional Facility for Women,7,0,26,6.0,0.0,0,115.0,2.0,87,NR,128.0,2.0,113,NR,,3620.0,,,,,,,,"30 County Route 513 Clinton, New Jersey 08809",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
110,2021-01-05,1/4/2021,NJ,Garden State Youth Correctional Facility,33,0,58,12.0,0.0,8,389.0,1.0,42,NR,434.0,1.0,108,NR,,3620.0,,,,,,,,"55 Hogback Rd, Crosswicks, NJ 08515",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
111,2021-01-05,1/4/2021,NJ,Mid-State Correctional Facility,0,0,16,4.0,0.0,2,76.0,1.0,76,NR,80.0,1.0,94,NR,,3620.0,,,,,,,,"Range Road Wrightstown, NJ, 08562",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
112,2021-01-05,1/4/2021,NJ,New Jersey State Prison,37,0,84,9.0,0.0,3,151.0,6.0,93,NR,197.0,6.0,180,NR,,3620.0,,,,,,,,"THIRD & FEDERAL STREETS, PO Box 861",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
113,2021-01-05,1/4/2021,NJ,Northern State Prison,48,0,71,16.0,0.0,11,210.0,10.0,154,NR,274.0,10.0,236,NR,,3620.0,,,,,,,,168 FRONTAGE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
114,2021-01-05,1/4/2021,NJ,South Woods State Prison,166,0,107,23.0,0.0,13,692.0,7.0,46,NR,881.0,7.0,166,NR,,3620.0,,,,,,,,215 S BURLINGTON ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
115,2021-01-05,1/4/2021,NJ,Southern State Correctional Facility,55,0,39,9.0,0.0,5,154.0,0.0,81,NR,218.0,0.0,125,NR,,3620.0,,,,,,,,"4295 N Delsea Dr, Delmont, NJ 08314",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
116,2021-01-05,1/4/2021,NJ,William H. Fauver Youth Correctional Facility,17,0,49,2.0,0.0,6,196.0,0.0,39,NR,215.0,0.0,94,NR,,3620.0,,,,,,,,"31 Petticoat Ln, Annandale, NJ 08801",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
117,2021-01-05,1/4/2021,NJ,Bo Robinson Assessment and Treatment,3,0,NR,2.0,0.0,NR,47.0,1.0,NR,NR,52.0,1.0,,NR,,3620.0,,,,,,,,"377 Enterprise Ave. Trenton,NJ 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
118,2021-01-05,1/4/2021,NJ,Clinton House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"21 North Clinton Avenue Trenton, New Jersey 08609",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
119,2021-01-05,1/4/2021,NJ,Columbus House,0,0,NR,0.0,0.0,NR,6.0,0.0,NR,NR,6.0,0.0,,NR,,3620.0,,,,,,,,"377 Enterprise Way, Trenton, New Jersey 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
120,2021-01-05,1/4/2021,NJ,"CURA, Inc.",0,0,NR,1.0,0.0,NR,0.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,53 Spruce Street Newark New Jersey 07101,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
121,2021-01-05,1/4/2021,NJ,Fenwick House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"369-317 Market Street, Paterson, New Jersey 07501",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
122,2021-01-05,1/4/2021,NJ,Fletcher House,0,0,NR,0.0,0.0,NR,1.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,"517-5219 Penn Street, Camden, New Jersey 08102",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
123,2021-01-05,1/4/2021,NJ,Garrett House,0,0,NR,1.0,0.0,NR,3.0,0.0,NR,NR,4.0,0.0,,NR,,3620.0,,,,,,,,"509 Cooper Street, Camden, New Jersey 08101",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
124,2021-01-05,1/4/2021,NJ,Hope Hall,0,0,NR,1.0,0.0,NR,12.0,0.0,NR,NR,13.0,0.0,,NR,,3620.0,,,,,,,,"676 Fairview St., Camden, New Jersey 08104",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
125,2021-01-05,1/4/2021,NJ,James A. Hemm House,0,0,NR,0.0,0.0,NR,1.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,"743 Martin Luther King Boulevard, Newark, NJ 07103",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
126,2021-01-05,1/4/2021,NJ,Kintock Bridgeton 1,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"4 South Industrial Blvd., Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
127,2021-01-05,1/4/2021,NJ,Kintock Bridgeton 2,1,0,NR,0.0,0.0,NR,14.0,0.0,NR,NR,15.0,0.0,,NR,,3620.0,,,,,,,,"3 West Industrial Boulevard, Bridgeton, New Jersey 08302",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
128,2021-01-05,1/4/2021,NJ,Kintock Newark,0,0,NR,0.0,0.0,NR,10.0,0.0,NR,NR,10.0,0.0,,NR,,3620.0,,,,,,,,"50 Fenwick Street, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
129,2021-01-05,1/4/2021,NJ,The Harbor House,1,0,NR,3.0,0.0,NR,5.0,0.0,NR,NR,9.0,0.0,,NR,,3620.0,,,,,,,,"300 Frelinghuysen Avenue, Newark,  New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
130,2021-01-05,1/4/2021,NJ,Tully House,1,0,NR,1.0,0.0,NR,6.0,0.0,NR,NR,8.0,0.0,,NR,,3620.0,,,,,,,,"28 Peerless Place, Newark, New Jersey 07114",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
131,2021-01-06,1/5/2021,NJ,Adult Diagnostic and Treatment Center,9,0,37,8.0,0.0,4,384.0,14.0,76,NR,401.0,14.0,117,NR,,3620.0,,,,,,,,8 PRODUCTION WAY,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
132,2021-01-06,1/5/2021,NJ,Bayside State Prison,38,0,53,5.0,0.0,4,80.0,0.0,7,NR,123.0,0.0,64,NR,,3620.0,,,,,,,,4293 Route 47,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
133,2021-01-06,1/5/2021,NJ,Central Reception and Assignment Facility,180,0,39,7.0,0.0,5,162.0,2.0,81,NR,349.0,2.0,125,NR,,3620.0,,,,,,,,"STUYVESANT AVENUE, PO Box 7450",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
134,2021-01-06,1/5/2021,NJ,East Jersey State Prison,15,0,44,7.0,0.0,3,168.0,8.0,104,NR,190.0,8.0,151,NR,,3620.0,,,,,,,,1100 Rahway Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
135,2021-01-06,1/5/2021,NJ,Edna Mahan Correctional Facility for Women,7,0,26,6.0,0.0,0,115.0,2.0,87,NR,128.0,2.0,113,NR,,3620.0,,,,,,,,"30 County Route 513 Clinton, New Jersey 08809",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
136,2021-01-06,1/5/2021,NJ,Garden State Youth Correctional Facility,33,0,58,12.0,0.0,8,389.0,1.0,42,NR,434.0,1.0,108,NR,,3620.0,,,,,,,,"55 Hogback Rd, Crosswicks, NJ 08515",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
137,2021-01-06,1/5/2021,NJ,Mid-State Correctional Facility,0,0,16,4.0,0.0,2,76.0,1.0,76,NR,80.0,1.0,94,NR,,3620.0,,,,,,,,"Range Road Wrightstown, NJ, 08562",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
138,2021-01-06,1/5/2021,NJ,New Jersey State Prison,37,0,84,9.0,0.0,3,151.0,6.0,93,NR,197.0,6.0,180,NR,,3620.0,,,,,,,,"THIRD & FEDERAL STREETS, PO Box 861",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
139,2021-01-06,1/5/2021,NJ,Northern State Prison,48,0,71,16.0,0.0,11,210.0,10.0,154,NR,274.0,10.0,236,NR,,3620.0,,,,,,,,168 FRONTAGE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
140,2021-01-06,1/5/2021,NJ,South Woods State Prison,166,0,107,23.0,0.0,13,692.0,7.0,46,NR,881.0,7.0,166,NR,,3620.0,,,,,,,,215 S BURLINGTON ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
141,2021-01-06,1/5/2021,NJ,Southern State Correctional Facility,55,0,39,9.0,0.0,5,154.0,0.0,81,NR,218.0,0.0,125,NR,,3620.0,,,,,,,,"4295 N Delsea Dr, Delmont, NJ 08314",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
142,2021-01-06,1/5/2021,NJ,William H. Fauver Youth Correctional Facility,17,0,49,2.0,0.0,6,196.0,0.0,39,NR,215.0,0.0,94,NR,,3620.0,,,,,,,,"31 Petticoat Ln, Annandale, NJ 08801",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
143,2021-01-06,1/5/2021,NJ,Bo Robinson Assessment and Treatment,3,0,NR,2.0,0.0,NR,47.0,1.0,NR,NR,52.0,1.0,,NR,,3620.0,,,,,,,,"377 Enterprise Ave. Trenton,NJ 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
144,2021-01-06,1/5/2021,NJ,Clinton House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"21 North Clinton Avenue Trenton, New Jersey 08609",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
145,2021-01-06,1/5/2021,NJ,Columbus House,0,0,NR,0.0,0.0,NR,6.0,0.0,NR,NR,6.0,0.0,,NR,,3620.0,,,,,,,,"377 Enterprise Way, Trenton, New Jersey 08638",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
146,2021-01-06,1/5/2021,NJ,"CURA, Inc.",0,0,NR,1.0,0.0,NR,0.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,53 Spruce Street Newark New Jersey 07101,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
147,2021-01-06,1/5/2021,NJ,Fenwick House,0,0,NR,0.0,0.0,NR,0.0,0.0,NR,NR,0.0,0.0,,NR,,3620.0,,,,,,,,"369-317 Market Street, Paterson, New Jersey 07501",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
148,2021-01-06,1/5/2021,NJ,Fletcher House,0,0,NR,0.0,0.0,NR,1.0,0.0,NR,NR,1.0,0.0,,NR,,3620.0,,,,,,,,"517-5219 Penn Street, Camden, New Jersey 08102",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
149,2021-01-06,1/5/2021,NJ,Garrett House,0,0,NR,1.0,0.0,NR,3.0,0.0,NR,NR,4.0,0.0,,NR,,3620.0,,,,,,,,"509 Cooper Street, Camden, New Jersey 08101",,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
