Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_testsconducted,fac_inc_recovered,fac_inc_deaths,fac_inc_positivetests,fac_inc_active,fac_inc_totalpositive,sum_inc_tested,sum_inc_vaccinated,sum_staff_onleave,sum_staff_recovered,sum_staff_active,sum_staff_positive,sum_staff_deaths,inc_capacity_femalestate,inc_capacity_maleprivate,inc_capacity_malestate,inc_vacancy_femalestate,inc_vacancy_maleprivate,inc_vacancy_malestate,inc_population_femalestate,inc_population_maleprivate,inc_population_malestate,inc_population_femalestatevaccancyrate,inc_population_maleprivatevaccancyrate,inc_population_malestatevaccancyrate,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_positive,fac_inc_tested,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,scrapedate\,state
5521,2021-01-02,,CO,Sterling CF,,,9,,57,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,STERLING CORRECTIONAL FACILITY,CO,1335.0,20051.0,"12101 HIGHWAY 61, PO BOX 6000",80751.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,STERLING CORRECTIONAL FACILITY,12101 HIGHWAY 61,PO BOX 6000,STERLING,CO,80751.0,Males only,Maximum/close/high,None,State authority,,2415.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5522,2021-01-02,,CO,Trinidad CF,,,0,,29,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,TRINIDAD CORRECTIONAL FACILITY,CO,35.0,2717.0,"21000 HIGHWAY 350 EAST, PO BOX 2000",81059.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,TRINIDAD CORRECTIONAL FACILITY,21000 HIGHWAY 350 EAST,PO BOX 2000,TRINIDAD,CO,81059.0,Males only,Medium,None,State authority,,404.0,,Yes,"LA VISTA CORRECTIONAL FACILITY, SAN CARLOS CORRECTIONAL FACILITY",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5523,2021-01-02,,CO,Youthful Offender System,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,YOUTHFUL OFFENDER SYSTEM (YOS),CO,141.0,550.0,1300 WEST 13TH STREET,81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,YOUTHFUL OFFENDER SYSTEM (YOS),1300 WEST 13TH STREET,,PUEBLO,CO,81003.0,Both males and females,Maximum/close/high,None,State authority,,245.0,13.0,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5524,2021-01-03,,CO,Arkansas Valley Correctional Facility,,,4,,27,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,ARKANSAS VALLEY CORRECTIONAL FACILITY,CO,942.0,3694.0,"12750 Highway 96 at Lane 13 Ordway, CO 81034",81034.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,ARKANSAS VALLEY CORRECTIONAL FACILITY,12750 HIGHWAY 96,PO BOX 1000,CROWLEY,CO,81034.0,Males only,Medium,None,State authority,,1006.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5525,2021-01-03,,CO,Arrowhead CF,,,1,,20,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,ARROWHEAD CORRECTIONAL CENTER,CO,355.0,3968.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",81212.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,ARROWHEAD CORRECTIONAL CENTER,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 300,CANON CITY,CO,81212.0,Males only,Medium,None,State authority,,518.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5526,2021-01-03,,CO,Bent County CF,,,1,,109,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,BENT COUNTY CORRECTIONAL FACILITY-CCA,CO,754.0,6591.0,11560 COUNTY ROAD FF 75,81054.0,7252.0,24.0,in BJS (matched),Colorado,6.8e+19,,BENT COUNTY CORRECTIONAL FACILITY-CCA,11560 COUNTY ROAD FF 75,,LAS ANIMAS,CO,81054.0,Males only,Medium,None,Private contractor,Colorado DOC,1374.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5527,2021-01-03,,CO,Buena Vista Correctional Complex,,,1,,71,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,456.0,16363.0,"15125 Highway 24 & 285 Buena Vista, CO 81211",81211.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5528,2021-01-03,,CO,Centennial CF,,,0,,32,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,CENTENNIAL CORRECTIONAL FACILITY,CO,116.0,10430.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 600",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,CENTENNIAL CORRECTIONAL FACILITY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 600,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,437.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5529,2021-01-03,,CO,Centennial Correctional South Facility,,,,,,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,,," 600 Evans Rd , Cañon City, CO 81212",81212.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5530,2021-01-03,,CO,Colorado Correctional Center,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO CORRECTIONAL CENTER,CO,1.0,1262.0,"15445 South Golden Road. Golden, CO 80401",80401.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,COLORADO CORRECTIONAL CENTER,15445 SOUTH GOLDEN ROAD,PO BOX 4010,GOLDEN,CO,80401.0,Males only,Minimum/low,None,State authority,,150.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5531,2021-01-03,,CO,Colorado State Penitentiary,,,0,,51,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO STATE PENITENTIARY,CO,115.0,4503.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 777",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,COLORADO STATE PENITENTIARY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 777,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,752.0,,Yes,CENTENNIAL CORRECTIONAL FACILITY,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5532,2021-01-03,,CO,Colorado Territorial CF,,,3,,29,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO TERRITORIAL CORRECTIONAL FACILITY,CO,564.0,6007.0,"275 WEST US HIGHWAY 50, PO BOX 1010",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,COLORADO TERRITORIAL CORRECTIONAL FACILITY,275 WEST US HIGHWAY 50,PO BOX 1010,CANON CITY,CO,81215.0,Males only,Medium,None,State authority,,877.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5533,2021-01-03,,CO,Crowley County CF,,,1,,22,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,CROWLEY COUNTY CORRECTIONAL FACILITY- CSC,CO,501.0,14503.0,6564 HIGHWAY 96,81062.0,7252.0,24.0,in BJS (matched),Colorado,6.8e+19,,CROWLEY COUNTY CORRECTIONAL FACILITY- CSC,6564 HIGHWAY 96,,OLNEY SPRINGS,CO,81062.0,Males only,Medium,None,Private contractor,Colorado DOC,1257.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5534,2021-01-03,,CO,Delta CF,,,0,,31,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,DELTA CORRECTIONAL CENTER,CO,100.0,1559.0,"3400 Baldwin Road, CR540 Greenwood, MS 38930",81416.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,DELTA CORRECTIONAL CENTER,4102 SAWMILL MESA ROAD,,DELTA,CO,81416.0,Males only,Minimum/low,None,State authority,,474.0,,Yes,RIFLE CORRECTIONAL CENTER,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5535,2021-01-03,,CO,Denver Reception & Diagnostic Center,,,0,,1,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,9.0,5592.0,"10900 SMITH ROAD, DENVER, CO 80239",80239.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5536,2021-01-03,,CO,Denver Womens CF,,,0,,2,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,DENVER WOMEN'S CORRECTIONAL FACILITY,CO,66.0,8405.0,"3600 HAVANA, PO BOX 392005",80239.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,DENVER WOMEN'S CORRECTIONAL FACILITY,3600 HAVANA,PO BOX 392005,DENVER,CO,80239.0,Females only,Maximum/close/high,None,State authority,,,966.0,Yes,"COLORADO CORRECTIONAL CENTER, DENVER RECEPTION & DIAGNOSTIC CENTER",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5537,2021-01-03,,CO,Four Mile CF,,,0,,1,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,FOUR MILE CORRECTIONAL CENTER,CO,401.0,2145.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",81212.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,FOUR MILE CORRECTIONAL CENTER,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 300,CANON CITY,CO,81212.0,Males only,Minimum/low,None,State authority,,521.0,,Yes,"ARROWHEAD CORRECTIONAL CENTER, SKYLINE CORRECTIONAL CENTER",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5538,2021-01-03,,CO,Fremont CF,,,4,,6,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,FREMONT CORRECTIONAL FACILITY,CO,766.0,14027.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,FREMONT CORRECTIONAL FACILITY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 999,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,1637.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5539,2021-01-03,,CO,La Vista CF,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,LA VISTA CORRECTIONAL FACILITY,CO,10.0,2296.0,"1401 W. 17TH STREET, PO BOX 3",81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,LA VISTA CORRECTIONAL FACILITY,1401 W. 17TH STREET,PO BOX 3,PUEBLO,CO,81003.0,Both males and females,Medium,None,State authority,,64.0,482.0,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5540,2021-01-03,,CO,Limon CF,,,0,,30,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,LIMON CORRECTION FACILITY,CO,574.0,3119.0,49030 STATE HIGHWAY 71,80826.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,LIMON CORRECTION FACILITY,49030 STATE HIGHWAY 71,,LIMON,CO,80826.0,Males only,Medium,None,State authority,,947.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5541,2021-01-03,,CO,Rifle CC,,,0,,3,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,RIFLE CORRECTIONAL CENTER,CO,4.0,741.0,0200 COUNTY ROAD 219,81650.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,RIFLE CORRECTIONAL CENTER,0200 COUNTY ROAD 219,,RIFLE,CO,81650.0,Males only,Medium,None,State authority,,192.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5542,2021-01-03,,CO,San Carlos CF,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,SAN CARLOS CORRECTIONAL FACILITY,CO,9.0,1952.0,"1410 WEST 13TH STREET, PO BOX 3",81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,SAN CARLOS CORRECTIONAL FACILITY,1410 WEST 13TH STREET,PO BOX 3,PUEBLO,CO,81003.0,Males only,Maximum/close/high,None,State authority,,252.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5543,2021-01-03,,CO,Skyline CC,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,SKYLINE CORRECTIONAL CENTER,CO,0.0,91.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",81212.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,SKYLINE CORRECTIONAL CENTER,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 300,CANON CITY,CO,81212.0,Males only,Minimum/low,None,State authority,,237.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5544,2021-01-03,,CO,Sterling CF,,,9,,57,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,STERLING CORRECTIONAL FACILITY,CO,1335.0,20051.0,"12101 HIGHWAY 61, PO BOX 6000",80751.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,STERLING CORRECTIONAL FACILITY,12101 HIGHWAY 61,PO BOX 6000,STERLING,CO,80751.0,Males only,Maximum/close/high,None,State authority,,2415.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5545,2021-01-03,,CO,Trinidad CF,,,0,,29,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,TRINIDAD CORRECTIONAL FACILITY,CO,35.0,2717.0,"21000 HIGHWAY 350 EAST, PO BOX 2000",81059.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,TRINIDAD CORRECTIONAL FACILITY,21000 HIGHWAY 350 EAST,PO BOX 2000,TRINIDAD,CO,81059.0,Males only,Medium,None,State authority,,404.0,,Yes,"LA VISTA CORRECTIONAL FACILITY, SAN CARLOS CORRECTIONAL FACILITY",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5546,2021-01-03,,CO,Youthful Offender System,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,YOUTHFUL OFFENDER SYSTEM (YOS),CO,141.0,550.0,1300 WEST 13TH STREET,81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,YOUTHFUL OFFENDER SYSTEM (YOS),1300 WEST 13TH STREET,,PUEBLO,CO,81003.0,Both males and females,Maximum/close/high,None,State authority,,245.0,13.0,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5547,2021-01-04,,CO,Arkansas Valley Correctional Facility,,,4,,27,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,ARKANSAS VALLEY CORRECTIONAL FACILITY,CO,942.0,3694.0,"12750 Highway 96 at Lane 13 Ordway, CO 81034",81034.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,ARKANSAS VALLEY CORRECTIONAL FACILITY,12750 HIGHWAY 96,PO BOX 1000,CROWLEY,CO,81034.0,Males only,Medium,None,State authority,,1006.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5548,2021-01-04,,CO,Arrowhead CF,,,1,,20,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,ARROWHEAD CORRECTIONAL CENTER,CO,355.0,3968.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",81212.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,ARROWHEAD CORRECTIONAL CENTER,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 300,CANON CITY,CO,81212.0,Males only,Medium,None,State authority,,518.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5549,2021-01-04,,CO,Bent County CF,,,1,,109,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,BENT COUNTY CORRECTIONAL FACILITY-CCA,CO,754.0,6591.0,11560 COUNTY ROAD FF 75,81054.0,7252.0,24.0,in BJS (matched),Colorado,6.8e+19,,BENT COUNTY CORRECTIONAL FACILITY-CCA,11560 COUNTY ROAD FF 75,,LAS ANIMAS,CO,81054.0,Males only,Medium,None,Private contractor,Colorado DOC,1374.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5550,2021-01-04,,CO,Buena Vista Correctional Complex,,,1,,71,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,456.0,16363.0,"15125 Highway 24 & 285 Buena Vista, CO 81211",81211.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5551,2021-01-04,,CO,Centennial CF,,,0,,32,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,CENTENNIAL CORRECTIONAL FACILITY,CO,116.0,10430.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 600",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,CENTENNIAL CORRECTIONAL FACILITY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 600,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,437.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5552,2021-01-04,,CO,Centennial Correctional South Facility,,,,,,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,,," 600 Evans Rd , Cañon City, CO 81212",81212.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5553,2021-01-04,,CO,Colorado Correctional Center,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO CORRECTIONAL CENTER,CO,1.0,1262.0,"15445 South Golden Road. Golden, CO 80401",80401.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,COLORADO CORRECTIONAL CENTER,15445 SOUTH GOLDEN ROAD,PO BOX 4010,GOLDEN,CO,80401.0,Males only,Minimum/low,None,State authority,,150.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5554,2021-01-04,,CO,Colorado State Penitentiary,,,0,,51,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO STATE PENITENTIARY,CO,115.0,4503.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 777",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,COLORADO STATE PENITENTIARY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 777,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,752.0,,Yes,CENTENNIAL CORRECTIONAL FACILITY,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5555,2021-01-04,,CO,Colorado Territorial CF,,,3,,29,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,COLORADO TERRITORIAL CORRECTIONAL FACILITY,CO,564.0,6007.0,"275 WEST US HIGHWAY 50, PO BOX 1010",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,COLORADO TERRITORIAL CORRECTIONAL FACILITY,275 WEST US HIGHWAY 50,PO BOX 1010,CANON CITY,CO,81215.0,Males only,Medium,None,State authority,,877.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5556,2021-01-04,,CO,Crowley County CF,,,1,,22,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,CROWLEY COUNTY CORRECTIONAL FACILITY- CSC,CO,501.0,14503.0,6564 HIGHWAY 96,81062.0,7252.0,24.0,in BJS (matched),Colorado,6.8e+19,,CROWLEY COUNTY CORRECTIONAL FACILITY- CSC,6564 HIGHWAY 96,,OLNEY SPRINGS,CO,81062.0,Males only,Medium,None,Private contractor,Colorado DOC,1257.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5557,2021-01-04,,CO,Delta CF,,,0,,31,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,DELTA CORRECTIONAL CENTER,CO,100.0,1559.0,"3400 Baldwin Road, CR540 Greenwood, MS 38930",81416.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,DELTA CORRECTIONAL CENTER,4102 SAWMILL MESA ROAD,,DELTA,CO,81416.0,Males only,Minimum/low,None,State authority,,474.0,,Yes,RIFLE CORRECTIONAL CENTER,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5558,2021-01-04,,CO,Denver Reception & Diagnostic Center,,,0,,1,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,,CO,9.0,5592.0,"10900 SMITH ROAD, DENVER, CO 80239",80239.0,7252.0,24.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5559,2021-01-04,,CO,Denver Womens CF,,,0,,2,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,DENVER WOMEN'S CORRECTIONAL FACILITY,CO,66.0,8405.0,"3600 HAVANA, PO BOX 392005",80239.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,DENVER WOMEN'S CORRECTIONAL FACILITY,3600 HAVANA,PO BOX 392005,DENVER,CO,80239.0,Females only,Maximum/close/high,None,State authority,,,966.0,Yes,"COLORADO CORRECTIONAL CENTER, DENVER RECEPTION & DIAGNOSTIC CENTER",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5560,2021-01-04,,CO,Four Mile CF,,,0,,1,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,FOUR MILE CORRECTIONAL CENTER,CO,401.0,2145.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",81212.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,FOUR MILE CORRECTIONAL CENTER,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 300,CANON CITY,CO,81212.0,Males only,Minimum/low,None,State authority,,521.0,,Yes,"ARROWHEAD CORRECTIONAL CENTER, SKYLINE CORRECTIONAL CENTER",No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5561,2021-01-04,,CO,Fremont CF,,,4,,6,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,FREMONT CORRECTIONAL FACILITY,CO,766.0,14027.0,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",81215.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,FREMONT CORRECTIONAL FACILITY,E US HIGHWAY 50 & EVANS BOULEVARD,PO BOX 999,CANON CITY,CO,81215.0,Males only,Maximum/close/high,None,State authority,,1637.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5562,2021-01-04,,CO,La Vista CF,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,LA VISTA CORRECTIONAL FACILITY,CO,10.0,2296.0,"1401 W. 17TH STREET, PO BOX 3",81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,LA VISTA CORRECTIONAL FACILITY,1401 W. 17TH STREET,PO BOX 3,PUEBLO,CO,81003.0,Both males and females,Medium,None,State authority,,64.0,482.0,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5563,2021-01-04,,CO,Limon CF,,,0,,30,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,LIMON CORRECTION FACILITY,CO,574.0,3119.0,49030 STATE HIGHWAY 71,80826.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,LIMON CORRECTION FACILITY,49030 STATE HIGHWAY 71,,LIMON,CO,80826.0,Males only,Medium,None,State authority,,947.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5564,2021-01-04,,CO,Rifle CC,,,0,,3,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,RIFLE CORRECTIONAL CENTER,CO,4.0,741.0,0200 COUNTY ROAD 219,81650.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,6e+19,RIFLE CORRECTIONAL CENTER,0200 COUNTY ROAD 219,,RIFLE,CO,81650.0,Males only,Medium,None,State authority,,192.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
5565,2021-01-04,,CO,San Carlos CF,,,0,,0,,130566.0,,212.0,1263.0,105.0,1368.0,,,,,,,,,,,,,,,SAN CARLOS CORRECTIONAL FACILITY,CO,9.0,1952.0,"1410 WEST 13TH STREET, PO BOX 3",81003.0,7252.0,24.0,in BJS (matched),Colorado,6e+19,,SAN CARLOS CORRECTIONAL FACILITY,1410 WEST 13TH STREET,PO BOX 3,PUEBLO,CO,81003.0,Males only,Maximum/close/high,None,State authority,,252.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
