Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_inc_deathsconfirmed,fac_inc_deathspending,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_population,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_inc_ppositive,sum_inc_vaccinations,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,state
54,2021-01-03,,AZ,Yuma,4615.0,1408.0,4.0,,,3207.0,0.0,1099.0,,1863.0,1490.0,,,,ASPC-YUMA,AZ,4381.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
55,2021-01-04,,AZ,CACF,1201.0,67.0,3.0,,,1134.0,0.0,64.0,,1863.0,1490.0,,,,,AZ,1273.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
56,2021-01-04,,AZ,Douglas,2100.0,848.0,0.0,,,1252.0,0.0,837.0,,1863.0,1490.0,,,,ASPC-DOUGLAS,AZ,1944.0,6911 NORTH BDI BOULEVARD,85607.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
57,2021-01-04,,AZ,Eyman,5397.0,1166.0,2.0,,,4231.0,0.0,770.0,,1863.0,1490.0,,,,ASPC-EYMAN,AZ,5350.0,4374 EAST BUTTE AVENUE,85132.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
58,2021-01-04,,AZ,Florence,3197.0,321.0,12.0,,,2876.0,0.0,285.0,,1863.0,1490.0,,,,ASPC-FLORENCE,AZ,2740.0,1305 EAST BUTTE AVENUE,85132.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
59,2021-01-04,,AZ,Florence West,478.0,2.0,0.0,,,476.0,0.0,1.0,,1863.0,1490.0,,,,,AZ,692.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
60,2021-01-04,,AZ,Kingman,2684.0,69.0,1.0,,,2615.0,0.0,55.0,,1863.0,1490.0,,,,,AZ,2469.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
61,2021-01-04,,AZ,Lewis,4207.0,662.0,2.0,,,3645.0,0.0,555.0,,1863.0,1490.0,,,,ASPC - LEWIS,AZ,4536.0,26700 SOUTH HIGHWAY 85,85326.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
62,2021-01-04,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1863.0,1490.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
63,2021-01-04,,AZ,Marana,340.0,9.0,0.0,,,331.0,0.0,8.0,,1863.0,1490.0,,,,,AZ,331.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
64,2021-01-04,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1863.0,1490.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
65,2021-01-04,,AZ,Perryville,4408.0,155.0,0.0,,,4253.0,0.0,114.0,,1863.0,1490.0,,,,ASPC - PERRYVILLE,AZ,3571.0,2014 N. CITRUS ROAD,85395.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
66,2021-01-04,,AZ,Phoenix,3935.0,484.0,0.0,,,3451.0,0.0,410.0,,1863.0,1490.0,,,,ASPC-PHOENIX,AZ,529.0,2500 E. VAN BUREN STREET,85008.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
67,2021-01-04,,AZ,Phoenix West,368.0,35.0,1.0,,,333.0,0.0,16.0,,1863.0,1490.0,,,,,AZ,406.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
68,2021-01-04,,AZ,Red Rock,1670.0,101.0,0.0,,,1569.0,0.0,78.0,,1863.0,1490.0,,,,,AZ,2014.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,7146.0,36.0,42787.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
69,2021-01-04,,AZ,Safford,1472.0,142.0,0.0,,,1330.0,0.0,21.0,,1863.0,1490.0,,,,ASPC-SAFFORD,AZ,1389.0,896 SOUTH COOK ROAD,85546.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
70,2021-01-04,,AZ,Tucson,5425.0,1546.0,11.0,,,3879.0,0.0,1273.0,,1863.0,1490.0,,,,ASPC-TUCSON,AZ,4863.0,10000 SOUTH WILMOT,85734.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
71,2021-01-04,,AZ,Winslow,1290.0,131.0,0.0,,,1159.0,0.0,113.0,,1863.0,1490.0,,,,ASPC-WINSLOW,AZ,1243.0,2100 SOUTH HWY 87,86047.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
72,2021-01-04,,AZ,Yuma,4615.0,1408.0,4.0,,,3207.0,0.0,1099.0,,1863.0,1490.0,,,,ASPC-YUMA,AZ,4381.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,7146.0,36.0,42787.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
73,2021-01-05,,AZ,CACF,1201.0,67.0,3.0,,,1134.0,0.0,64.0,,1906.0,1513.0,,,,,AZ,1270.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
74,2021-01-05,,AZ,Douglas,2100.0,850.0,0.0,,,1250.0,0.0,837.0,,1906.0,1513.0,,,,ASPC-DOUGLAS,AZ,1940.0,6911 NORTH BDI BOULEVARD,85607.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
75,2021-01-05,,AZ,Eyman,5399.0,1186.0,3.0,,,4213.0,0.0,784.0,,1906.0,1513.0,,,,ASPC-EYMAN,AZ,5335.0,4374 EAST BUTTE AVENUE,85132.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
76,2021-01-05,,AZ,Florence,3194.0,327.0,12.0,,,2867.0,0.0,289.0,,1906.0,1513.0,,,,ASPC-FLORENCE,AZ,2728.0,1305 EAST BUTTE AVENUE,85132.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
77,2021-01-05,,AZ,Florence West,478.0,2.0,0.0,,,476.0,0.0,1.0,,1906.0,1513.0,,,,,AZ,688.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
78,2021-01-05,,AZ,Kingman,2683.0,71.0,1.0,,,2612.0,0.0,55.0,,1906.0,1513.0,,,,,AZ,2463.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
79,2021-01-05,,AZ,Lewis,4212.0,747.0,2.0,,,3465.0,0.0,557.0,,1906.0,1513.0,,,,ASPC - LEWIS,AZ,4560.0,26700 SOUTH HIGHWAY 85,85326.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
80,2021-01-05,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1906.0,1513.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
81,2021-01-05,,AZ,Marana,340.0,9.0,0.0,,,331.0,0.0,8.0,,1906.0,1513.0,,,,,AZ,333.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
82,2021-01-05,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1906.0,1513.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
83,2021-01-05,,AZ,Perryville,4411.0,178.0,0.0,,,4233.0,0.0,106.0,,1906.0,1513.0,,,,ASPC - PERRYVILLE,AZ,3552.0,2014 N. CITRUS ROAD,85395.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
84,2021-01-05,,AZ,Phoenix,4081.0,494.0,0.0,,,3587.0,0.0,409.0,,1906.0,1513.0,,,,ASPC-PHOENIX,AZ,534.0,2500 E. VAN BUREN STREET,85008.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
85,2021-01-05,,AZ,Phoenix West,368.0,36.0,1.0,,,332.0,0.0,16.0,,1906.0,1513.0,,,,,AZ,402.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
86,2021-01-05,,AZ,Red Rock,1670.0,101.0,0.0,,,1569.0,0.0,78.0,,1906.0,1513.0,,,,,AZ,2011.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,7566.0,37.0,42992.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
87,2021-01-05,,AZ,Safford,1502.0,288.0,0.0,,,1214.0,0.0,22.0,,1906.0,1513.0,,,,ASPC-SAFFORD,AZ,1383.0,896 SOUTH COOK ROAD,85546.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
88,2021-01-05,,AZ,Tucson,5442.0,1548.0,11.0,,,3894.0,0.0,1272.0,,1906.0,1513.0,,,,ASPC-TUCSON,AZ,4811.0,10000 SOUTH WILMOT,85734.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
89,2021-01-05,,AZ,Winslow,1289.0,142.0,0.0,,,1147.0,0.0,112.0,,1906.0,1513.0,,,,ASPC-WINSLOW,AZ,1237.0,2100 SOUTH HWY 87,86047.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
90,2021-01-05,,AZ,Yuma,4622.0,1520.0,4.0,,,3102.0,0.0,1101.0,,1906.0,1513.0,,,,ASPC-YUMA,AZ,4362.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,7566.0,37.0,42992.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
91,2021-01-06,,AZ,CACF,1201.0,67.0,3.0,,,1134.0,0.0,64.0,,1930.0,1539.0,,,,,AZ,1270.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
92,2021-01-06,,AZ,Douglas,2100.0,876.0,0.0,,,1224.0,0.0,863.0,,1930.0,1539.0,,,,ASPC-DOUGLAS,AZ,1939.0,6911 NORTH BDI BOULEVARD,85607.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
93,2021-01-06,,AZ,Eyman,5399.0,1186.0,3.0,,,4213.0,0.0,784.0,,1930.0,1539.0,,,,ASPC-EYMAN,AZ,5330.0,4374 EAST BUTTE AVENUE,85132.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
94,2021-01-06,,AZ,Florence,3194.0,327.0,13.0,,,2867.0,0.0,289.0,,1930.0,1539.0,,,,ASPC-FLORENCE,AZ,2723.0,1305 EAST BUTTE AVENUE,85132.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
95,2021-01-06,,AZ,Florence West,477.0,2.0,0.0,,,475.0,0.0,1.0,,1930.0,1539.0,,,,,AZ,682.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
96,2021-01-06,,AZ,Kingman,2683.0,72.0,1.0,,,2611.0,0.0,55.0,,1930.0,1539.0,,,,,AZ,2456.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
97,2021-01-06,,AZ,Lewis,4212.0,747.0,2.0,,,3465.0,0.0,557.0,,1930.0,1539.0,,,,ASPC - LEWIS,AZ,4553.0,26700 SOUTH HIGHWAY 85,85326.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
98,2021-01-06,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1930.0,1539.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
99,2021-01-06,,AZ,Marana,340.0,9.0,0.0,,,331.0,0.0,8.0,,1930.0,1539.0,,,,,AZ,332.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
100,2021-01-06,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,1930.0,1539.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
101,2021-01-06,,AZ,Perryville,4411.0,178.0,0.0,,,4233.0,0.0,106.0,,1930.0,1539.0,,,,ASPC - PERRYVILLE,AZ,3544.0,2014 N. CITRUS ROAD,85395.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
102,2021-01-06,,AZ,Phoenix,4106.0,508.0,0.0,,,3598.0,0.0,451.0,,1930.0,1539.0,,,,ASPC-PHOENIX,AZ,526.0,2500 E. VAN BUREN STREET,85008.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
103,2021-01-06,,AZ,Phoenix West,368.0,36.0,1.0,,,332.0,0.0,16.0,,1930.0,1539.0,,,,,AZ,400.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
104,2021-01-06,,AZ,Red Rock,1670.0,102.0,0.0,,,1568.0,0.0,80.0,,1930.0,1539.0,,,,,AZ,2009.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,7608.0,39.0,43016.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
105,2021-01-06,,AZ,Safford,1502.0,288.0,0.0,,,1214.0,0.0,22.0,,1930.0,1539.0,,,,ASPC-SAFFORD,AZ,1379.0,896 SOUTH COOK ROAD,85546.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
106,2021-01-06,,AZ,Tucson,5442.0,1548.0,11.0,,,3894.0,0.0,1272.0,,1930.0,1539.0,,,,ASPC-TUCSON,AZ,4809.0,10000 SOUTH WILMOT,85734.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
107,2021-01-06,,AZ,Winslow,1289.0,142.0,0.0,,,1147.0,0.0,112.0,,1930.0,1539.0,,,,ASPC-WINSLOW,AZ,1234.0,2100 SOUTH HWY 87,86047.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
108,2021-01-06,,AZ,Yuma,4622.0,1520.0,5.0,,,3102.0,0.0,1101.0,,1930.0,1539.0,,,,ASPC-YUMA,AZ,4354.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,7608.0,39.0,43016.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
