Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_asymptomatic,fac_inc_symptomatic,fac_inc_deaths,fac_staff_positivecorrectional,fac_staff_positivecontract,sum_inc_tested,sum_inc_recovered,sum_inc_positive,sum_staff_recovered,sum_staff_positive,sum_staff_deaths,sum_inc_vaccinations_dose1,sum_inc_vaccinations_dose2,sum_staff_vaccinations_dose1,sum_staff_vaccinations_dose2,facility_bjs,fac_state,fac_inc_positive,fac_staff_positive,fac_inc_recovered,fac_inc_active,fac_inc_activeasymptomatic,fac_inc_activesymptomatic,fac_staff_recovered,fac_staff_active,fac_address,fac_zip,sum_inc_deaths,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_pvaccinated_dose1,sum_inc_vaccinations_booster,state
84,2021-01-11,1/6/2021,DE,Sussex Correctional Institution,30,16,4,10,7,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
85,2021-01-11,1/6/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
86,2021-01-11,1/6/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
87,2021-01-11,1/6/2021,DE,Plummer Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
88,2021-01-11,1/6/2021,DE,,,,,,,NR,1589.0,1791.0,538.0,601.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
89,2021-01-12,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
90,2021-01-12,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
91,2021-01-12,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
92,2021-01-12,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
93,2021-01-12,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
94,2021-01-12,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
95,2021-01-12,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
96,2021-01-12,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
97,2021-01-13,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
98,2021-01-13,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
99,2021-01-13,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
100,2021-01-13,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
101,2021-01-13,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
102,2021-01-13,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
103,2021-01-13,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
104,2021-01-13,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
105,2021-01-14,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
106,2021-01-14,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
107,2021-01-14,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
108,2021-01-14,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
109,2021-01-14,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
110,2021-01-14,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
111,2021-01-14,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
112,2021-01-14,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
113,2021-01-15,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
114,2021-01-15,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
115,2021-01-15,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
116,2021-01-15,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
117,2021-01-15,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
118,2021-01-15,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
119,2021-01-15,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
120,2021-01-15,1/11/2021,DE,,,,,,,NR,1794.0,1912.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
121,2021-01-16,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
122,2021-01-16,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
123,2021-01-16,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
124,2021-01-16,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
125,2021-01-16,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
126,2021-01-16,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
127,2021-01-16,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
128,2021-01-16,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
129,2021-01-17,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
130,2021-01-17,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
131,2021-01-17,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
132,2021-01-17,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
133,2021-01-17,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
134,2021-01-17,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
135,2021-01-17,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
136,2021-01-17,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
137,2021-01-18,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
138,2021-01-18,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
139,2021-01-18,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
140,2021-01-18,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
141,2021-01-18,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
142,2021-01-18,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
143,2021-01-18,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
144,2021-01-18,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
145,2021-01-19,1/11/2021,DE,James T. Vaughn Correctional Center,11,13,8,17,4,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
146,2021-01-19,1/11/2021,DE,Howard R. Young Correctional Institution,25,10,0,18,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
147,2021-01-19,1/11/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
148,2021-01-19,1/11/2021,DE,Sussex Correctional Institution,38,9,4,8,5,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
149,2021-01-19,1/11/2021,DE,Sussex Community Corrections,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
150,2021-01-19,1/11/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
151,2021-01-19,1/11/2021,DE,Plummer Community Corrections,29,0,0,6,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
152,2021-01-19,1/11/2021,DE,,,,,,,NR,1794.0,1942.0,562.0,619.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
153,2021-01-20,1/19/2021,DE,James T. Vaughn Correctional Center,7,1,8,11,5,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
154,2021-01-20,1/19/2021,DE,Howard R. Young Correctional Institution,2,3,0,7,0,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
155,2021-01-20,1/19/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
156,2021-01-20,1/19/2021,DE,Sussex Correctional Institution,10,11,5,3,4,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
157,2021-01-20,1/19/2021,DE,Sussex Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
158,2021-01-20,1/19/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
159,2021-01-20,1/19/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
160,2021-01-20,1/19/2021,DE,Plummer Community Corrections,34,6,0,8,1,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
161,2021-01-20,1/19/2021,DE,,,,,,,NR,1792.0,1879.0,564.0,596.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
162,2021-01-21,1/19/2021,DE,James T. Vaughn Correctional Center,7,1,8,11,5,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
163,2021-01-21,1/19/2021,DE,Howard R. Young Correctional Institution,2,3,0,7,0,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
164,2021-01-21,1/19/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
165,2021-01-21,1/19/2021,DE,Sussex Correctional Institution,10,11,5,3,4,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
166,2021-01-21,1/19/2021,DE,Sussex Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
167,2021-01-21,1/19/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
168,2021-01-21,1/19/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
169,2021-01-21,1/19/2021,DE,Plummer Community Corrections,34,6,0,8,1,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
170,2021-01-21,1/19/2021,DE,,,,,,,NR,1792.0,1879.0,564.0,596.0,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
