Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_activeasymptomatic,sum_inc_tested,fac_inc_activesymptomatic,sum_inc_hospitalized,sum_inc_recovered,sum_inc_deaths,sum_staff_positive,sum_staff_active,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_inc_vaccinatedfirstdose,sum_inc_vaccinatedseconddose,sum_staff_deaths,facility_bjs,fac_state,fac_inc_recovered,fac_inc_negative,fac_inc_returned,fac_address,fac_zip,sum_inc_positive,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,...1,state
61,2021-01-05,,CT,Bridgeport CC,276,128.0,,,15.0,2581.0,13.0,,308.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
62,2021-01-05,,CT,Brooklyn CI,157,,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
63,2021-01-05,,CT,Carl Robinson CI,291,,,,15.0,2581.0,13.0,,308.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
64,2021-01-05,,CT,Cheshire CI,332,75.0,,,15.0,2581.0,13.0,,308.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
65,2021-01-05,,CT,Corrigan-Radgowski,269,4.0,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
66,2021-01-05,,CT,Garner CI,75,7.0,,,15.0,2581.0,13.0,,308.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
67,2021-01-05,,CT,Hartford CC,249,46.0,,,15.0,2581.0,13.0,,308.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
68,2021-01-05,,CT,MacDougall-Walker,510,27.0,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
69,2021-01-05,,CT,MacDougall-Walker Infirmary,176,,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
70,2021-01-05,,CT,Manson Youth,11,,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
71,2021-01-05,,CT,New Haven CC,160,16.0,,,15.0,2581.0,13.0,,308.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
72,2021-01-05,,CT,Northern CI,2,,,,15.0,2581.0,13.0,,308.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
73,2021-01-05,,CT,Osborn CI,528,,,,15.0,2581.0,13.0,,308.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
74,2021-01-05,,CT,Willard-Cybulski,105,,,,15.0,2581.0,13.0,,308.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
75,2021-01-05,,CT,York CI,202,47.0,,,15.0,2581.0,13.0,,308.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
76,2021-01-06,,CT,Bridgeport CC,276,109.0,,,15.0,2581.0,13.0,,256.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
77,2021-01-06,,CT,Brooklyn CI,157,,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
78,2021-01-06,,CT,Carl Robinson CI,291,,,,15.0,2581.0,13.0,,256.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
79,2021-01-06,,CT,Cheshire CI,332,61.0,,,15.0,2581.0,13.0,,256.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
80,2021-01-06,,CT,Corrigan-Radgowski,269,10.0,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
81,2021-01-06,,CT,Garner CI,75,12.0,,,15.0,2581.0,13.0,,256.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
82,2021-01-06,,CT,Hartford CC,249,13.0,,,15.0,2581.0,13.0,,256.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
83,2021-01-06,,CT,MacDougall-Walker,510,27.0,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
84,2021-01-06,,CT,MacDougall-Walker Infirmary,176,,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
85,2021-01-06,,CT,Manson Youth,11,3.0,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
86,2021-01-06,,CT,New Haven CC,160,21.0,,,15.0,2581.0,13.0,,256.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
87,2021-01-06,,CT,Northern CI,2,,,,15.0,2581.0,13.0,,256.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
88,2021-01-06,,CT,Osborn CI,528,,,,15.0,2581.0,13.0,,256.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
89,2021-01-06,,CT,Willard-Cybulski,105,,,,15.0,2581.0,13.0,,256.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
90,2021-01-06,,CT,York CI,202,48.0,,,15.0,2581.0,13.0,,256.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
91,2021-01-07,,CT,Bridgeport CC,276,109.0,,,15.0,2581.0,13.0,,272.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
92,2021-01-07,,CT,Brooklyn CI,157,,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
93,2021-01-07,,CT,Carl Robinson CI,291,,,,15.0,2581.0,13.0,,272.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
94,2021-01-07,,CT,Cheshire CI,332,68.0,,,15.0,2581.0,13.0,,272.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
95,2021-01-07,,CT,Corrigan-Radgowski,269,9.0,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
96,2021-01-07,,CT,Garner CI,75,12.0,,,15.0,2581.0,13.0,,272.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
97,2021-01-07,,CT,Hartford CC,249,13.0,,,15.0,2581.0,13.0,,272.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
98,2021-01-07,,CT,MacDougall-Walker,510,31.0,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
99,2021-01-07,,CT,MacDougall-Walker Infirmary,176,,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
100,2021-01-07,,CT,Manson Youth,11,4.0,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
101,2021-01-07,,CT,New Haven CC,160,21.0,,,15.0,2581.0,13.0,,272.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
102,2021-01-07,,CT,Northern CI,2,,,,15.0,2581.0,13.0,,272.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
103,2021-01-07,,CT,Osborn CI,528,,,,15.0,2581.0,13.0,,272.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
104,2021-01-07,,CT,Willard-Cybulski,105,,,,15.0,2581.0,13.0,,272.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
105,2021-01-07,,CT,York CI,202,25.0,,,15.0,2581.0,13.0,,272.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
106,2021-01-08,,CT,Bridgeport CC,276,98.0,,,15.0,2581.0,13.0,,232.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
107,2021-01-08,,CT,Brooklyn CI,157,,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
108,2021-01-08,,CT,Carl Robinson CI,291,,,,15.0,2581.0,13.0,,232.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
109,2021-01-08,,CT,Cheshire CI,332,69.0,,,15.0,2581.0,13.0,,232.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
110,2021-01-08,,CT,Corrigan-Radgowski,269,20.0,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
111,2021-01-08,,CT,Garner CI,75,9.0,,,15.0,2581.0,13.0,,232.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
112,2021-01-08,,CT,Hartford CC,249,13.0,,,15.0,2581.0,13.0,,232.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
113,2021-01-08,,CT,MacDougall-Walker,510,31.0,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
114,2021-01-08,,CT,MacDougall-Walker Infirmary,176,,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
115,2021-01-08,,CT,Manson Youth,11,,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
116,2021-01-08,,CT,New Haven CC,160,21.0,,,15.0,2581.0,13.0,,232.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
117,2021-01-08,,CT,Northern CI,2,,,,15.0,2581.0,13.0,,232.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
118,2021-01-08,,CT,Osborn CI,528,,,,15.0,2581.0,13.0,,232.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3343.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
119,2021-01-08,,CT,Willard-Cybulski,105,,,,15.0,2581.0,13.0,,232.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3343.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
120,2021-01-08,,CT,York CI,202,25.0,,,15.0,2581.0,13.0,,232.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3343.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
121,2021-01-09,,CT,Bridgeport CC,285,80.0,,,16.0,3017.0,15.0,,245.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3422.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
122,2021-01-09,,CT,Brooklyn CI,157,,,,16.0,3017.0,15.0,,245.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3422.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
